obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""253.250""","=""""","=""4.4e+08""",D,"=""25.91800?""","=""30.813731""","=""3s2.3p2.(3P).4p""","=""2P*""","=""1/2""","=""3s2.3p2.(3P).4d""","=""2D""","=""3/2""",2,4,,"=""T1619CA,LS""","=""""",
"=""253.324""","=""253.321""","=""500""","=""5.3e+08""",D,"=""25.93536?""","=""30.829717""","=""3s2.3p2.(3P).4p""","=""2P*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""2D""","=""5/2""",4,6,,"=""T1619CA,LS""","=""L495""",
"=""""","=""253.458""","=""""","=""6.9e+07""",D,"=""25.533065""","=""30.42478?""","=""3s2.3p2.(3P).4p""","=""4S*""","=""3/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""3/2""",4,4,,"=""T1619CA,LS""","=""""",
"=""""","=""254.151""","=""""","=""8.8e+07""",E,"=""25.93536?""","=""30.813731""","=""3s2.3p2.(3P).4p""","=""2P*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""2D""","=""3/2""",4,4,,"=""T1619CA,LS""","=""""",
"=""""","=""254.333""","=""""","=""3.3e+07""",D,"=""25.090263""","=""29.96513?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""","=""3s2.3p2.(3P).4d""","=""4D""","=""5/2""",8,6,,"=""T1619CA,LS""","=""""",
"=""""","=""256.322""","=""""","=""7.0e+07""",D,"=""25.533065""","=""30.37012?""","=""3s2.3p2.(3P).4p""","=""4S*""","=""3/2""","=""3s2.3p2.(3P).5s""","=""4P""","=""1/2""",4,2,,"=""T1619CA,LS""","=""""",
"=""""","=""257.7860""","=""""","=""4.3e+08""",D,"=""25.421347""","=""30.230925""","=""3s2.3p2.(3P).4p""","=""2D*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""2F""","=""5/2""",4,6,,"=""T1619CA,LS""","=""""",
"=""258.144""","=""258.149""","=""600""","=""4.7e+08""",D,"=""25.53416?""","=""30.336972""","=""3s2.3p2.(3P).4p""","=""2D*""","=""5/2""","=""3s2.3p2.(3P).4d""","=""2F""","=""7/2""",6,8,,"=""T1619CA,LS""","=""L495""",
"=""""","=""260.187""","=""""","=""4.6e+08""",D,"=""24.929802""","=""29.69500?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""1/2""","=""3s2.3p2.(3P).4d""","=""4F""","=""3/2""",2,4,,"=""T1619CA,LS""","=""""",
"=""260.437""","=""260.424""","=""500""","=""5.0e+08""",D,"=""24.961853""","=""29.72272?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""4F""","=""5/2""",4,6,,"=""T1619CA,LS""","=""L495""",
"=""""","=""261.019""","=""""","=""5.7e+08""",D,"=""25.015530""","=""29.76553?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).4d""","=""4F""","=""7/2""",6,8,,"=""T1619CA,LS""","=""""",
"=""""","=""261.768""","=""""","=""6.6e+08""",D,"=""25.090263""","=""29.82668?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""","=""3s2.3p2.(3P).4d""","=""4F""","=""9/2""",8,10,,"=""T1619CA,LS""","=""""",
"=""""","=""261.949""","=""""","=""1.8e+08""",D,"=""24.961853""","=""29.69500?""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).4d""","=""4F""","=""3/2""",4,4,,"=""T1619CA,LS""","=""""",
"=""""","=""262.063""","=""""","=""2.1e+06""",E,"=""26.84563?""","=""31.57672?""","=""3s2.3p2.(1D).4p""","=""2F*""","=""5/2""","=""3s2.3p2.(1D).4d""","=""2D""","=""5/2""",6,6,,"=""T1619CA,LS""","=""""",
"=""""","=""262.549""","=""""","=""4.4e+07""",D,"=""26.84563?""","=""31.56795?""","=""3s2.3p2.(1D).4p""","=""2F*""","=""5/2""","=""3s2.3p2.(1D).4d""","=""2D""","=""3/2""",6,4,,"=""T1619CA,LS""","=""""",
"=""263.345""","=""263.345""","=""500""","=""4.1e+07""",D,"=""26.86867?""","=""31.57672?""","=""3s2.3p2.(1D).4p""","=""2F*""","=""7/2""","=""3s2.3p2.(1D).4d""","=""2D""","=""5/2""",8,6,,"=""T1619CA,LS""","=""L495""",
