obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""212.9863""","=""0.0008""","=""212.9860""","=""0.0003""","=""2600""","=""7.2e+08""",B,"=""34.856862""","=""40.678098""","=""3s2.3p5.4p""","=""1P""","=""1""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",3,5,,"=""u33""","=""L262""",
"=""213.4626""","=""0.0008""","=""213.46239""","=""0.00023""","=""2500""","=""6.1e+08""",B,"=""34.544603""","=""40.352848""","=""3s2.3p5.4p""","=""3D""","=""1""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",3,5,,"=""u33""","=""L262""",
"=""213.7514""","=""0.0008""","=""213.75140""","=""0.00023""","=""180""","=""""",,"=""34.856862""","=""40.657254""","=""3s2.3p5.4p""","=""1P""","=""1""","=""3s2.3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L262""",
"=""214.0205""","=""0.0008""","=""214.0203""","=""0.0003""","=""400""","=""""",,"=""34.948944""","=""40.742048""","=""3s2.3p5.4p""","=""3P""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L262""",
"=""214.1034""","=""0.0008""","=""214.1029""","=""0.0003""","=""1900""","=""8.4e+08""",B,"=""34.948944""","=""40.739814""","=""3s2.3p5.4p""","=""3P""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",5,7,,"=""u33""","=""L262""",
"=""214.1305""","=""0.0008""","=""214.13180""","=""0.00023""","=""210""","=""""",,"=""34.948944""","=""40.739032""","=""3s2.3p5.4p""","=""3P""","=""2""","=""3s2.3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L262""",
"=""214.4422""","=""0.0008""","=""214.4420""","=""0.0003""","=""600""","=""1.9e+07""",C,"=""34.346400""","=""40.128113""","=""3s2.3p5.4p""","=""3D""","=""3""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",7,5,,"=""u33""","=""L262""",
"=""215.0199""","=""0.0008""","=""215.0200""","=""0.0003""","=""48""","=""""",,"=""34.972861""","=""40.739032""","=""3s2.3p5.4p""","=""3P""","=""0""","=""3s2.3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L262""",
"=""215.3112""","=""0.0008""","=""215.3107""","=""0.0003""","=""4000""","=""7.2e+08""",B,"=""34.683563""","=""40.441949""","=""3s2.3p5.4p""","=""1D""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",5,7,,"=""u33""","=""L262""",
"=""216.1026""","=""0.0008""","=""216.10314""","=""0.00023""","=""600""","=""""",,"=""34.390844""","=""40.128113""","=""3s2.3p5.4p""","=""3D""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L262""",
"=""216.4095""","=""0.0008""","=""216.40923""","=""0.00023""","=""800""","=""9.8e+07""",B,"=""34.948944""","=""40.678098""","=""3s2.3p5.4p""","=""3P""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",5,5,,"=""u33""","=""L262""",
"=""217.009""","=""0.005""","=""217.0145""","=""0.0003""","=""130q""","=""""",,"=""34.948944""","=""40.662119""","=""3s2.3p5.4p""","=""3P""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L262""",
"=""217.2003""","=""0.0008""","=""217.19946""","=""0.00024""","=""800""","=""4.7e+07""",B,"=""34.948944""","=""40.657254""","=""3s2.3p5.4p""","=""3P""","=""2""","=""3s2.3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",5,5,,"=""u33""","=""L262""",
"=""217.2247""","=""0.0008""","=""217.22437""","=""0.00024""","=""1400""","=""6.0e+08""",B,"=""35.034392""","=""40.742048""","=""3s2.3p5.4p""","=""3P""","=""1""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",3,5,,"=""u33""","=""L262""",
