obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""452.599""","=""0.005""","=""452.5946""","=""0.0008""","=""7700bl""","=""1.46e+07""",C,"=""15.067638""","=""17.807048""","=""3s2.3p2.(1D).4s""","=""2D""","=""3/2""","=""3s2.3p2.(1D).4p""","=""2P*""","=""3/2""",4,4,,"=""T3186c85""","=""L5883""",
"=""452.6216""","=""0.0012""","=""452.6211""","=""0.0008""","=""13000""","=""8.77e+07""",C+,"=""15.067799""","=""17.807048""","=""3s2.3p2.(1D).4s""","=""2D""","=""5/2""","=""3s2.3p2.(1D).4p""","=""2P*""","=""3/2""",6,4,,"=""T3186c85""","=""L5883""",
"=""453.4620""","=""0.0012""","=""453.4601""","=""0.0006""","=""440""","=""""",,"=""16.100363""","=""18.834544""","=""3s2.3p2.(3P).4p""","=""4P*""","=""3/2""","=""3s2.3p2.(3P).5s""","=""2P""","=""3/2""",4,4,,"=""""","=""L5883""",
"=""455.0847""","=""0.0012""","=""455.0840""","=""0.0008""","=""4400""","=""""",,"=""17.172949""","=""19.897373""","=""3s2.3p2.(1D).3d""","=""2F""","=""5/2""","=""3s2.3p2.(3P<1>).4f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L5883""",
"=""455.3682""","=""0.0012""","=""455.3681""","=""0.0008""","=""5900""","=""1.00e+08""",C,"=""15.067638""","=""17.790363""","=""3s2.3p2.(1D).4s""","=""2D""","=""3/2""","=""3s2.3p2.(1D).4p""","=""2P*""","=""1/2""",4,2,,"=""T3186c85""","=""L5883""",
"=""456.3160""","=""0.0012""","=""456.3155""","=""0.0012""","=""2400""","=""""",,"=""17.175284""","=""19.892356""","=""3s2.3p2.(1D).3d""","=""2F""","=""7/2""","=""3s2.3p2.(3P<1>).4f""","=""2[4]*""","=""9/2""",8,10,,"=""""","=""L5883""",
"=""459.2055""","=""0.0012""","=""459.2068""","=""0.0006""","=""210""","=""""",,"=""16.134579""","=""18.834544""","=""3s2.3p2.(3P).4p""","=""4P*""","=""5/2""","=""3s2.3p2.(3P).5s""","=""2P""","=""3/2""",6,4,,"=""""","=""L5883""",
"=""459.2409""","=""0.0012""","=""459.2407""","=""0.0008""","=""2400""","=""""",,"=""17.172949""","=""19.872714""","=""3s2.3p2.(1D).3d""","=""2F""","=""5/2""","=""3s2.3p2.(3P<1>).4f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L5883""",
"=""459.6369""","=""0.0012""","=""459.6382""","=""0.0008""","=""91""","=""""",,"=""17.175284""","=""19.872714""","=""3s2.3p2.(1D).3d""","=""2F""","=""7/2""","=""3s2.3p2.(3P<1>).4f""","=""2[3]*""","=""7/2""",8,8,,"=""""","=""L5883""",
"=""462.5411""","=""0.0012""","=""462.5408""","=""0.0009""","=""2400""","=""""",,"=""17.172949""","=""19.853452""","=""3s2.3p2.(1D).3d""","=""2F""","=""5/2""","=""3s2.3p2.(3P<0>).4f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L5883""",
