obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""406.289""","=""406.2877""","=""730""","=""1.9e+07""",E,"=""3.075087""","=""6.126723""","=""3d5.(6S).4s.4p.(3P*)""","=""z 6P*""","=""7/2""","=""3d5.4s.(5S).5s""","=""f 6S""","=""5/2""",8,6,,"=""T1117""","=""L3475""",
"=""406.468""","=""406.4675""","=""730""","=""1.69e+07""",C+,"=""2.163713""","=""5.213998""","=""3d6.(5D).4s""","=""a 6D""","=""5/2""","=""3d6.(5D).4p""","=""z 6D*""","=""5/2""",6,6,,"=""T4649""","=""L3475""",
"=""406.623""","=""406.6219""","=""80""","=""2.5e+07""",E,"=""4.246523""","=""7.295651""","=""3d6.(3H).4s""","=""a 4H""","=""11/2""","=""3d6.(3H).4p""","=""z 4I*""","=""13/2""",12,14,,"=""T1117""","=""L3475""",
"=""""","=""406.750""","=""""","=""2.2e+07""",E,"=""5.087255""","=""8.13542""","=""3d6.(3G).4s""","=""a 2G""","=""9/2""","=""3d6.(3G).4p""","=""*""","=""7/2""",10,8,,"=""T1117""","=""""",
"=""406.915""","=""406.9161""","=""80""","=""1.4e+06""",E,"=""2.178214""","=""5.225137""","=""3d6.(5D).4s""","=""a 6D""","=""3/2""","=""3d6.(5D).4p""","=""z 6D*""","=""3/2""",4,4,,"=""T1117""","=""L3475""",
"=""407.143""","=""407.1427""","=""290""","=""2.3e+07""",C+,"=""2.186728""","=""5.231955""","=""3d6.(5D).4s""","=""a 6D""","=""1/2""","=""3d6.(5D).4p""","=""z 6D*""","=""1/2""",2,2,,"=""T2066""","=""L3475""",
"=""""","=""407.5149""","=""""","=""5.8e+06""",E,"=""4.320262""","=""7.362707""","=""3d6.(3P2).4s""","=""b 4P""","=""1/2""","=""3d6.(a 3P).4p""","=""u 4P*""","=""3/2""",2,4,,"=""T1117""","=""""",
"=""""","=""407.6402""","=""""","=""6.9e+06""",E,"=""4.331847""","=""7.373358""","=""3d6.(3F2).4s""","=""a 4F""","=""9/2""","=""3d6.(a 3P).4p""","=""4D*""","=""7/2""",10,8,,"=""T1117""","=""""",
"=""408.039""","=""408.0563""","=""730""","=""3.8e+07""",C+,"=""2.186728""","=""5.225137""","=""3d6.(5D).4s""","=""a 6D""","=""1/2""","=""3d6.(5D).4p""","=""z 6D*""","=""3/2""",2,4,,"=""T2066""","=""L3475""",
"=""408.057""","=""""","=""730""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""408.409""","=""408.4091""","=""1100""","=""2.95e+07""",C+,"=""2.178214""","=""5.213998""","=""3d6.(5D).4s""","=""a 6D""","=""3/2""","=""3d6.(5D).4p""","=""z 6D*""","=""5/2""",4,6,,"=""T4649""","=""L3475""",
"=""408.478""","=""408.4780""","=""1100""","=""2.8e+07""",C+,"=""2.163713""","=""5.198985""","=""3d6.(5D).4s""","=""a 6D""","=""5/2""","=""3d6.(5D).4p""","=""z 6D*""","=""7/2""",6,8,,"=""T2066""","=""L3475""",
"=""""","=""408.6620""","=""""","=""1.5e+06""",E,"=""4.794419""","=""7.828325""","=""3d6.(3F2).4s""","=""a 2F""","=""7/2""","=""3d5.(4G).4s.4p.(1P*)""","=""4F*""","=""5/2""",8,6,,"=""T1117""","=""""",
"=""""","=""408.9712""","=""""","=""4.6e+06""",E,"=""5.337929""","=""8.369541""","=""3d6.(1I).4s""","=""b 2I""","=""13/2""","=""3d6.(1I).4p""","=""w 2H*""","=""11/2""",14,12,,"=""T1117""","=""""",
"=""409.109""","=""409.1086""","=""65""","=""1.7e+07""",E,"=""4.267942""","=""7.298536""","=""3d6.(3H).4s""","=""a 4H""","=""7/2""","=""3d6.(3H).4p""","=""z 4I*""","=""9/2""",8,10,,"=""T1117""","=""L3475""",
"=""""","=""409.1748""","=""""","=""5.8e+06""",E,"=""4.344576""","=""7.374679""","=""3d6.(3F2).4s""","=""a 4F""","=""7/2""","=""3d6.(a 3P).4p""","=""u 4P*""","=""5/2""",8,6,,"=""T1117""","=""""",
"=""""","=""409.3534""","=""""","=""1.4e+07""",E,"=""4.344576""","=""7.373358""","=""3d6.(3F2).4s""","=""a 4F""","=""7/2""","=""3d6.(a 3P).4p""","=""4D*""","=""7/2""",8,8,,"=""T1117""","=""""",
"=""""","=""409.5200""","=""""","=""7.6e+06""",E,"=""5.111906""","=""8.139455?""","=""3d6.(3G).4s""","=""a 2G""","=""7/2""","=""""","=""*""","=""5/2""",8,6,,"=""T1117""","=""""",
"=""""","=""409.7786""","=""""","=""2.5e+06""",E,"=""4.665602""","=""7.691241""","=""3d6.(3G).4s""","=""b 4G""","=""9/2""","=""3d6.(3G).4p""","=""4G*""","=""7/2""",10,8,,"=""T1117""","=""""",
"=""""","=""410.066""","=""""","=""1.1e+07""",E,"=""5.111906""","=""8.13542""","=""3d6.(3G).4s""","=""a 2G""","=""7/2""","=""3d6.(3G).4p""","=""*""","=""7/2""",8,8,,"=""T1117""","=""""",
