obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""14.7321""","=""14.73198""","=""10g""","=""1.59e+10""",D+,"=""0.2762""","=""84.43613""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""2P""","=""1/2""",2,2,,"=""c46""","=""L1965""",
"=""14.7406""","=""14.739951""","=""18g*""","=""1.11e+09""",E,"=""0.0000""","=""84.11439""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4P""","=""3/2""",4,4,,"=""c46""","=""L1965""",
"=""14.7406""","=""14.740673""","=""18g*""","=""""",,"=""0.0000""","=""84.11027""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2F""","=""5/2""",4,6,,"=""""","=""L1965""",
"=""14.7497""","=""14.749698""","=""4g""","=""1.83e+08""",E,"=""0.0000""","=""84.05881""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4P""","=""1/2""",4,2,,"=""c46""","=""L1965""",
"=""14.7535""","=""14.75349""","=""17g""","=""3.29e+10""",C,"=""0.2762""","=""84.31343""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""3/2""",2,4,,"=""c46""","=""L1965""",
"=""14.7629""","=""14.763113""","=""8g""","=""""",,"=""0.0000""","=""83.98242""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""",4,4,,"=""""","=""L1965""",
"=""14.7749""","=""14.774837""","=""11g""","=""""",,"=""0.0000""","=""83.91578""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""",4,6,,"=""""","=""L1965""",
"=""14.7884""","=""14.78852""","=""9g""","=""5.23e+08""",E,"=""0.2762""","=""84.11439""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""4P""","=""3/2""",2,4,,"=""c46""","=""L1965""",
"=""14.7981""","=""14.79833""","=""1g""","=""3.11e+07""",E,"=""0.2762""","=""84.05881""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""4P""","=""1/2""",2,2,,"=""c46""","=""L1965""",
"=""14.8117""","=""14.81183""","=""10g""","=""""",,"=""0.2762""","=""83.98242""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""",2,4,,"=""""","=""L1965""",
"=""14.8904""","=""14.890494""","=""1g""","=""""",,"=""0.0000""","=""83.26399""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""1/2""",4,2,,"=""""","=""L1965""",
"=""14.8959""","=""14.895935""","=""3g""","=""""",,"=""0.0000""","=""83.23358""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""",4,4,,"=""""","=""L1965""",
"=""14.9025""","=""14.902490""","=""2g""","=""""",,"=""0.0000""","=""83.19697""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""",4,6,,"=""""","=""L1965""",
"=""14.9400""","=""14.94006""","=""2g""","=""""",,"=""0.2762""","=""83.26399""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""1/2""",2,2,,"=""""","=""L1965""",
"=""14.9456""","=""14.94554""","=""1g""","=""""",,"=""0.2762""","=""83.23358""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""",2,4,,"=""""","=""L1965""",
"=""""","=""16.02283""","=""""","=""4.70e+01""",D+,"=""0.0000""","=""77.37973""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1S).3s""","=""2S""","=""1/2""",4,2,M2,"=""c46""","=""""",
"=""16.02283""","=""16.02283""","=""14g""","=""6.28e+09""",D+,"=""0.0000""","=""77.37973""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1S).3s""","=""2S""","=""1/2""",4,2,,"=""c46""","=""L1965""",
"=""16.08021""","=""16.08023""","=""11g""","=""3.56e+09""",D,"=""0.2762""","=""77.37973""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1S).3s""","=""2S""","=""1/2""",2,2,,"=""c46""","=""L1965""",
"=""""","=""17.16507""","=""""","=""4.11e+00""",C,"=""0.0000""","=""72.23052""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""",4,4,M2,"=""c46""","=""""",
"=""""","=""17.16554""","=""""","=""1.39e+01""",C+,"=""0.0000""","=""72.22853""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3s""","=""2D""","=""5/2""",4,6,M2,"=""c46""","=""""",
"=""17.16557""","=""17.16507""","=""25g*""","=""1.22e+09""",B,"=""0.0000""","=""72.23052""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""",4,4,,"=""c46""","=""L1965""",
"=""17.16557""","=""17.16554""","=""25g*""","=""9.66e+09""",B,"=""0.0000""","=""72.22853""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3s""","=""2D""","=""5/2""",4,6,,"=""c46""","=""L1965""",
"=""""","=""17.2310""","=""""","=""1.14e+00""",D+,"=""0.2762""","=""72.23052""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""",2,4,M2,"=""c46""","=""""",
"=""17.23112""","=""17.23097""","=""20g""","=""8.44e+09""",B,"=""0.2762""","=""72.23052""","=""2s2.2p5""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""",2,4,,"=""c46""","=""L1965""",
