Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Leading percentages,Reference
"=""2s2.2p4.(3P).5d""","=""""","=""1/2?""",2,"=""""","=""100.3361""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P).5d""","=""4F?""","=""3/2""",4,"=""""","=""100.4581""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P).5d""","=""4F?""","=""5/2""",6,"=""""","=""100.4726""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P).5d""","=""""","=""1/2?""",2,"=""""","=""100.4882""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P).5d""","=""""","=""3/2?""",4,"=""""","=""100.500""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5f""","=""2[4]*""","=""9/2""",10,"=""""","=""100.50825""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5f""","=""2[4]*""","=""7/2""",8,"=""""","=""100.50892""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5f""","=""2[5]*""","=""11/2""",12,"=""""","=""100.54154""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5f""","=""2[5]*""","=""9/2""",10,"=""""","=""100.54163""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""100.54588""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""100.54608""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""100.54616""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""100.54631""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5g""","=""2[3]""","=""5/2""",6,"=""""","=""100.55327""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""100.55344""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5g""","=""2[6]""","=""11/2""",12,"=""""","=""100.55849""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5g""","=""2[6]""","=""13/2""",14,"=""""","=""100.55852""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5g""","=""2[2]""","=""3/2""",4,"=""""","=""100.56326""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<2>).5g""","=""2[2]""","=""5/2""",6,"=""""","=""100.56369""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P).5d""","=""2D""","=""5/2""",6,"=""""","=""100.5827""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P).5d""","=""""","=""3/2""",4,"=""""","=""100.6613""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<1>).5g""","=""2[3]""","=""5/2""",6,"=""""","=""100.76903""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<1>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""100.76914""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<1>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""100.77170""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<1>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""100.77185""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<1>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""100.78167""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<1>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""100.78170""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<0>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""100.86609""","=""""","=""""","=""                                                   ""","="""""
"=""2s2.2p4.(3P<0>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""100.86620""","=""""","=""""","=""                                                   ""","="""""
