obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""530.591""","=""530.588+""","=""1*""","=""""",,"=""11.44465635""","=""13.781389""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L7408""",
"=""532.350""","=""532.349+""","=""2""","=""""",,"=""11.44304735""","=""13.772048""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""3""",7,7,,"=""""","=""L7408""",
"=""532.718""","=""532.717+""","=""1-""","=""""",,"=""11.44465635""","=""13.772048""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L7408""",
"=""532.935""","=""532.933+""","=""2""","=""""",,"=""11.44465635""","=""13.771105""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).9d""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L7408""",
"=""533.256""","=""533.257+""","=""2*""","=""""",,"=""11.44304735""","=""13.768082""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L7408""",
"=""533.256""","=""533.25461+""","=""2*""","=""""",,"=""11.44304735""","=""13.76809427""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""3""",7,7,,"=""""","=""L7408""",
"=""533.62389""","=""533.62389+""","=""10""","=""""",,"=""11.44465635""","=""13.76809427""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""3""",5,7,,"=""""","=""L11281""",
"=""533.920""","=""533.9187+""","=""1""","=""""",,"=""10.03240062""","=""12.3545557""","=""4s2.4p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""","=""4s2.4p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",3,3,E2,"=""""","=""L7408""",
"=""534.06034""","=""534.06034+""","=""20""","=""""",,"=""11.44304735""","=""13.76458650""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""3""","=""4s2.4p5.(2P*<3/2>).9d""","=""2[7/2]*""","=""4""",7,9,,"=""""","=""L11281""",
"=""534.886""","=""534.8851+""","=""2""","=""""",,"=""11.44465635""","=""13.7626160""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[5/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""1""",5,3,,"=""""","=""L7408""",
"=""536.740""","=""536.740+""","=""1h""","=""""",,"=""11.54582278""","=""13.855774""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).11d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L7408""",
"=""537.323""","=""537.32244+""","=""2""","=""""",,"=""11.30345525""","=""13.61090025""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L7408""",
"=""537.406""","=""537.409+""","=""0""","=""""",,"=""11.54582278""","=""13.852896""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).11d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L3990""",
"=""538.11325""","=""538.11325+""","=""15""","=""""",,"=""11.30345525""","=""13.60750927""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[1/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L11281""",
"=""540.453""","=""540.454+""","=""2h""","=""""",,"=""11.52611591""","=""13.820190""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).10d""","=""2[5/2]*""","=""2""",3,5,,"=""""","=""L7408""",
"=""541.094""","=""541.096+""","=""1h""","=""""",,"=""11.52611591""","=""13.817467""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L7408""",
"=""541.593""","=""541.589+""","=""1""","=""""",,"=""11.52611591""","=""13.815382""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""1""","=""4s2.4p5.(2P*<3/2>).10d""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L3990""",
"=""543.328""","=""543.346+""","=""1""","=""""",,"=""11.54582278""","=""13.827689""","=""4s2.4p5.(2P*<3/2>).5p""","=""2[3/2]""","=""2""","=""4s2.4p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L4004""",
