obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""51.4242""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.4706""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.4898""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.5054""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.5213""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.5266""","=""51.5265""","=""0.0008""","=""a""","=""""",,"=""0.00000000""","=""24.0622""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).5d""","=""2P*""","=""3/2""",2,4,,"=""""","=""L6851""",
"=""51.5607""","=""51.5607""","=""0.0008""","=""a""","=""""",,"=""0.00000000""","=""24.0462""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).5d""","=""2P*""","=""1/2""",2,2,,"=""""","=""L6851""",
"=""51.5819""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.6114""","=""51.6113""","=""0.0008""","=""a""","=""""",,"=""0.00000000""","=""24.0227""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).5d""","=""2D*""","=""3/2""",2,4,,"=""""","=""L6851""",
"=""51.6322""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.6395""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.6630""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.6776""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.7203""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.7266""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.7388""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.7445""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.7491""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.7750""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.7796""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.7942""","=""51.7941""","=""0.0008""","=""a""","=""""",,"=""0.00000000""","=""23.9379""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).6s""","=""2P*""","=""1/2,3/2""",2,6,,"=""""","=""L6851""",
"=""51.8548""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.8620""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.9514""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""51.9826""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.0094""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.0398""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.1031""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.1100""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.1478""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.1773""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.2140""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.2541""","=""""","=""""","=""a,bl""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.3643""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.3689""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.3795""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.3947""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.4633""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.5086""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.5281""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.5864""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.5966""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.6281""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.6582""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.6625""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.6777""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.8508""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.9127""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""52.9435""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""53.0272""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""53.1492""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""53.1780""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""53.2475""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""53.2627""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""53.3593""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""53.4731""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""53.5740""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""53.7109""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""53.8164""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""53.8742""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""53.8772""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""54.0095""","=""""","=""""","=""a,bl*""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""54.0095""","=""54.0094""","=""0.0006""","=""a,bl*""","=""""",,"=""0.00000000""","=""22.95605""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).5s""","=""2P*""","=""1/2""",2,2,,"=""""","=""L6851""",
"=""54.2101""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""54.2455""","=""54.2455""","=""0.0006""","=""a""","=""""",,"=""0.00000000""","=""22.85612""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s.(1P*).5s""","=""2P*""","=""3/2""",2,4,,"=""""","=""L6851""",
"=""54.3262""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""54.3460""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""54.4871""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""54.5499""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""54.7485""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""54.8986""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""55.0218""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""55.0905""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""55.2940""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""55.3120""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""55.3860""","=""""","=""""","=""a,w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""55.5810""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""55.5906""","=""55.5905""","=""0.0006""","=""a""","=""""",,"=""0.00000000""","=""22.30315""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.3d.(3D*).4s""","=""2D*""","=""3/2""",2,4,,"=""""","=""L6851""",
"=""57.1281""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L6851""",
"=""57.789""","=""""","=""""","=""a""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3602""",
"=""57.870""","=""57.8704""","=""0.0013""","=""a""","=""""",,"=""0.00000000""","=""21.4245""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.3d.(3D*).4s""","=""4D*""","=""1/2""",2,2,,"=""""","=""L3602""",
"=""57.930""","=""57.9297""","=""0.0013""","=""a""","=""""",,"=""0.00000000""","=""21.4025""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.3d.(3D*).4s""","=""4D*""","=""3/2""",2,4,,"=""""","=""L3602""",
"=""61.347""","=""61.3474""","=""0.0015""","=""a,d""","=""""",,"=""0.00000000""","=""20.2102""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.3d.(3P*).4s""","=""2P*""","=""3/2""",2,4,,"=""""","=""L3602""",
"=""61.575""","=""61.5748""","=""0.0015""","=""a,d""","=""""",,"=""0.00000000""","=""20.1355""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.3d.(3P*).4s""","=""2P*""","=""1/2""",2,2,,"=""""","=""L3602""",
"=""62.626""","=""62.6260""","=""0.0016""","=""a""","=""""",,"=""0.00000000""","=""19.7975""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.3d.(3P*).4s""","=""4P*""","=""3/2""",2,4,,"=""""","=""L3602""",
"=""62.748""","=""62.7482""","=""0.0016""","=""a,d""","=""""",,"=""0.00000000""","=""19.7590""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.3d.(3P*).4s""","=""4P*""","=""1/2""",2,2,,"=""""","=""L3602""",
"=""65.323""","=""65.3232""","=""0.0013""","=""a,w""","=""""",,"=""0.00000000""","=""18.9801""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s2""","=""2P*""","=""1/2""",2,2,,"=""""","=""L3602""",
"=""66.222""","=""66.2217""","=""0.0013""","=""a,w""","=""""",,"=""0.00000000""","=""18.7226""","=""3p6.4s""","=""2S""","=""1/2""","=""3p5.4s2""","=""2P*""","=""3/2""",2,4,,"=""""","=""L3602""",
"=""67.36""","=""67.35""","=""0.03""","=""6""","=""""",,"=""1.60995784350""","=""20.020""","=""3p6.4p""","=""2P*""","=""1/2""","=""3p5.(2P*).4s.4p.(3P*)""","=""4S""","=""3/2""",2,4,,"=""""","=""L11806""",
"=""67.39""","=""67.37""","=""0.03""","=""23""","=""""",,"=""1.6171130092""","=""20.020""","=""3p6.4p""","=""2P*""","=""3/2""","=""3p5.(2P*).4s.4p.(3P*)""","=""4S""","=""3/2""",4,4,,"=""""","=""L11806""",
"=""69.17""","=""69.12""","=""0.03""","=""2*""","=""""",,"=""2.6702462""","=""20.609""","=""3p6.3d""","=""2D""","=""3/2""","=""3p5.3d.(3F*).4s""","=""4F*""","=""3/2""",4,4,,"=""""","=""L11806""",
"=""69.17""","=""69.12""","=""0.03""","=""2*""","=""""",,"=""2.6699600""","=""20.609""","=""3p6.3d""","=""2D""","=""5/2""","=""3p5.3d.(3F*).4s""","=""4F*""","=""3/2""",6,4,,"=""""","=""L11806""",
"=""72.10""","=""72.09""","=""0.03""","=""27*""","=""""",,"=""2.6702462""","=""19.868""","=""3p6.3d""","=""2D""","=""3/2""","=""3p5.3d.(3P*).4s""","=""4P*""","=""5/2""",4,6,,"=""""","=""L11806""",
"=""72.10""","=""72.09""","=""0.03""","=""27*""","=""""",,"=""2.6699600""","=""19.868""","=""3p6.3d""","=""2D""","=""5/2""","=""3p5.3d.(3P*).4s""","=""4P*""","=""5/2""",6,6,,"=""""","=""L11806""",
"=""75.29""","=""75.27""","=""0.04""","=""4*""","=""""",,"=""3.3969373""","=""19.868""","=""3p6.4d""","=""2D""","=""3/2""","=""3p5.3d.(3P*).4s""","=""4P*""","=""5/2""",4,6,,"=""""","=""L6105""",
"=""75.29""","=""75.27""","=""0.04""","=""4*""","=""""",,"=""3.3968046""","=""19.868""","=""3p6.4d""","=""2D""","=""5/2""","=""3p5.3d.(3P*).4s""","=""4P*""","=""5/2""",6,6,,"=""""","=""L6105""",
"=""76.90""","=""76.89""","=""0.04""","=""1*""","=""""",,"=""3.7425557""","=""19.868""","=""3p6.5d""","=""2D""","=""3/2""","=""3p5.3d.(3P*).4s""","=""4P*""","=""5/2""",4,6,,"=""""","=""L6105""",
"=""76.90""","=""76.89""","=""0.04""","=""1*""","=""""",,"=""3.7424933""","=""19.868""","=""3p6.5d""","=""2D""","=""5/2""","=""3p5.3d.(3P*).4s""","=""4P*""","=""5/2""",6,6,,"=""""","=""L6105""",
"=""77.82""","=""77.79""","=""0.04""","=""1*""","=""""",,"=""3.9298237""","=""19.868""","=""3p6.6d""","=""2D""","=""3/2""","=""3p5.3d.(3P*).4s""","=""4P*""","=""5/2""",4,6,,"=""""","=""L6105""",
"=""77.82""","=""77.79""","=""0.04""","=""1*""","=""""",,"=""3.9297908""","=""19.868""","=""3p6.6d""","=""2D""","=""5/2""","=""3p5.3d.(3P*).4s""","=""4P*""","=""5/2""",6,6,,"=""""","=""L6105""",
"=""""","=""292.83875""","=""0.00003""","=""""","=""8.15e+02""",C+,"=""0.00000000""","=""4.2338727""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.13p""","=""2P*""","=""3/2""",2,4,,"=""T5436n,extrap""","=""""",
"=""""","=""292.84268""","=""0.00003""","=""""","=""4.69e+02""",C+,"=""0.00000000""","=""4.2338159""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.13p""","=""2P*""","=""1/2""",2,2,,"=""T5436n,extrap""","=""""",
"=""""","=""294.35300""","=""0.00003""","=""""","=""1.13e+03""",C+,"=""0.00000000""","=""4.2120922""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.12p""","=""2P*""","=""3/2""",2,4,,"=""T5436n,extrap""","=""""",
"=""""","=""294.35827""","=""0.00003""","=""""","=""6.82e+02""",C+,"=""0.00000000""","=""4.2120168""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.12p""","=""2P*""","=""1/2""",2,2,,"=""T5436n,extrap""","=""""",
"=""""","=""296.40758""","=""0.00003""","=""""","=""1.73e+03""",C+,"=""0.00000000""","=""4.1828956""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.11p""","=""2P*""","=""3/2""",2,4,,"=""T5436n,extrap""","=""""",
"=""""","=""296.41488""","=""0.00003""","=""""","=""1.10e+03""",C+,"=""0.00000000""","=""4.1827927""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.11p""","=""2P*""","=""1/2""",2,2,,"=""T5436n,extrap""","=""""",
"=""299.2981""","=""299.29905""","=""0.00003""","=""a""","=""3.16e+03""",C+,"=""0.00000000""","=""4.1424855""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.10p""","=""2P*""","=""3/2""",2,4,,"=""T5436n,extrap""","=""L3287""",
"=""299.3088""","=""299.30952""","=""0.00003""","=""a""","=""2.12e+03""",C+,"=""0.00000000""","=""4.1423407""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.10p""","=""2P*""","=""1/2""",2,2,,"=""T5436n,extrap""","=""L3287""",
"=""303.5634""","=""303.56452""","=""0.00003""","=""a""","=""6.74e+03""",B,"=""0.00000000""","=""4.0842783""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.9p""","=""2P*""","=""3/2""",2,4,,"=""T5436n""","=""L3287""",
"=""303.5794""","=""303.58040""","=""0.00003""","=""a""","=""4.78e+03""",C+,"=""0.00000000""","=""4.0840647""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.9p""","=""2P*""","=""1/2""",2,2,,"=""T5436n""","=""L3287""",
"=""310.2691""","=""310.2689""","=""0.0006""","=""a""","=""1.62e+04""",B+,"=""0.00000000""","=""3.996024""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.8p""","=""2P*""","=""3/2""",2,4,,"=""T5436n""","=""L3287""",
"=""310.2951""","=""310.2946""","=""0.0006""","=""a""","=""1.22e+04""",C+,"=""0.00000000""","=""3.995693""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.8p""","=""2P*""","=""1/2""",2,2,,"=""T5436n""","=""L3287""",
"=""321.8080""","=""321.8083""","=""0.0006""","=""a""","=""5.01e+04""",B+,"=""0.00000000""","=""3.852735""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.7p""","=""2P*""","=""3/2""",2,4,,"=""T5436n""","=""L3287""",
"=""321.8544""","=""321.8549""","=""0.0006""","=""a""","=""4.00e+04""",C+,"=""0.00000000""","=""3.852177""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.7p""","=""2P*""","=""1/2""",2,2,,"=""T5436n""","=""L3287""",
"=""344.7364""","=""344.7359""","=""0.0006""","=""a""","=""1.65e+05""",B+,"=""0.00000000""","=""3.596498""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.6p""","=""2P*""","=""3/2""",2,4,,"=""T5436n""","=""L3287""",
"=""344.8364""","=""344.8363""","=""0.0006""","=""a""","=""1.45e+05""",C+,"=""0.00000000""","=""3.595451""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.6p""","=""2P*""","=""1/2""",2,2,,"=""T5436n""","=""L3287""",
"=""364.9881""","=""364.98819""","=""0.00007""","=""3""","=""""",,"=""0.00000000""","=""3.3969373""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.4d""","=""2D""","=""3/2""",2,4,E2,"=""""","=""L6096""",
"=""365.0021""","=""365.00244""","=""0.00007""","=""4""","=""""",,"=""0.00000000""","=""3.3968046""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.4d""","=""2D""","=""5/2""",2,6,E2,"=""""","=""L6096""",
"=""404.5279""","=""404.52847""","=""0.00008""","=""18""","=""1.15e+06""",A,"=""0.00000000""","=""3.0649066""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.5p""","=""2P*""","=""3/2""",2,4,,"=""T5436n""","=""L3287""",
"=""404.8351""","=""404.83565""","=""0.00008""","=""17""","=""1.07e+06""",B+,"=""0.00000000""","=""3.0625810""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.5p""","=""2P*""","=""1/2""",2,2,,"=""T5436n""","=""L3287""",
"=""464.3176""","=""464.31748""","=""0.00011""","=""10""","=""1.54e+02""",AAA,"=""0.00000000""","=""2.6702462""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.3d""","=""2D""","=""3/2""",2,4,E2,"=""T5364""","=""L6096""",
"=""464.3673""","=""464.36724""","=""0.00011""","=""11""","=""1.54e+02""",AAA,"=""0.00000000""","=""2.6699600""","=""3p6.4s""","=""2S""","=""1/2""","=""3p6.3d""","=""2D""","=""5/2""",2,6,E2,"=""T5364""","=""L6096""",
"=""474.2240""","=""474.224621""","=""0.000016""","=""4""","=""8.0e+04""",E,"=""1.60995784350""","=""4.22441928""","=""3p6.4p""","=""2P*""","=""1/2""","=""3p6.13s""","=""2S""","=""1/2""",2,2,,"=""T1619extrap,LS""","=""L6096""",
"=""474.5672""","=""474.566717""","=""0.000016""","=""6""","=""9.8e+04""",C,"=""1.60995784350""","=""4.22253462""","=""3p6.4p""","=""2P*""","=""1/2""","=""3p6.11d""","=""2D""","=""3/2""",2,4,,"=""T817LS""","=""L6096""",
"=""475.5263""","=""475.526024""","=""0.000016""","=""5""","=""1.6e+05""",D+,"=""1.6171130092""","=""4.22441928""","=""3p6.4p""","=""2P*""","=""3/2""","=""3p6.13s""","=""2S""","=""1/2""",4,2,,"=""T1619extrap,LS""","=""L6096""",
"=""""","=""475.870001""","=""0.000016""","=""""","=""1.9e+04""",E,"=""1.6171130092""","=""4.22253462""","=""3p6.4p""","=""2P*""","=""3/2""","=""3p6.11d""","=""2D""","=""3/2""",4,4,,"=""T817LS""","=""""",
"=""475.8719""","=""475.870757""","=""0.000016""","=""7""","=""1.2e+05""",C,"=""1.6171130092""","=""4.22253048""","=""3p6.4p""","=""2P*""","=""3/2""","=""3p6.11d""","=""2D""","=""5/2""",4,6,,"=""T817LS""","=""L6096""",
"=""478.7829""","=""478.782901""","=""0.000016""","=""5""","=""1.03e+05""",C,"=""1.60995784350""","=""4.19952815""","=""3p6.4p""","=""2P*""","=""1/2""","=""3p6.12s""","=""2S""","=""1/2""",2,2,,"=""T817,T204,LS""","=""L6096""",
"=""479.2388""","=""479.238063""","=""0.000016""","=""7""","=""1.3e+05""",C,"=""1.60995784350""","=""4.19706867""","=""3p6.4p""","=""2P*""","=""1/2""","=""3p6.10d""","=""2D""","=""3/2""",2,4,,"=""T817n,T204n,LS""","=""L6096""",
"=""480.1096""","=""480.109478""","=""0.000016""","=""6""","=""2.07e+05""",C,"=""1.6171130092""","=""4.19952815""","=""3p6.4p""","=""2P*""","=""3/2""","=""3p6.12s""","=""2S""","=""1/2""",4,2,,"=""T817,T204,LS""","=""L6096""",
"=""""","=""480.567167""","=""0.000016""","=""""","=""2.6e+04""",C,"=""1.6171130092""","=""4.19706867""","=""3p6.4p""","=""2P*""","=""3/2""","=""3p6.10d""","=""2D""","=""3/2""",4,4,,"=""T817n,T204n,LS""","=""""",
"=""480.5691""","=""480.568234""","=""0.000016""","=""8""","=""1.6e+05""",C,"=""1.6171130092""","=""4.19706295""","=""3p6.4p""","=""2P*""","=""3/2""","=""3p6.10d""","=""2D""","=""5/2""",4,6,,"=""T817n,T204n,LS""","=""L6096""",
"=""485.1220""","=""485.121941""","=""0.000016""","=""7""","=""1.871e+05""",A+,"=""1.60995784350""","=""4.16569049""","=""3p6.4p""","=""2P*""","=""1/2""","=""3p6.11s""","=""2S""","=""1/2""",2,2,,"=""T9168""","=""L6096""",
"=""485.7447""","=""485.744865""","=""0.000017""","=""8""","=""2.10e+05""",A,"=""1.60995784350""","=""4.16241300""","=""3p6.4p""","=""2P*""","=""1/2""","=""3p6.9d""","=""2D""","=""3/2""",2,4,,"=""T9168""","=""L6096""",
"=""486.4842""","=""486.483928""","=""0.000017""","=""8""","=""3.698e+05""",AA,"=""1.6171130092""","=""4.16569049""","=""3p6.4p""","=""2P*""","=""3/2""","=""3p6.11s""","=""2S""","=""1/2""",4,2,,"=""T9168""","=""L6096""",
"=""""","=""487.110357""","=""0.000017""","=""""","=""4.38e+04""",B+,"=""1.6171130092""","=""4.16241300""","=""3p6.4p""","=""2P*""","=""3/2""","=""3p6.9d""","=""2D""","=""3/2""",4,4,,"=""T9168""","=""""",
