obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""496.4874""","=""496.48681""","=""0.00006""","=""1""","=""1.43e+06""",B,"=""1.98300885""","=""4.48023931""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""4d2.(3P).5p""","=""z 4S*""","=""3/2""",4,4,,"=""T9421""","=""L7610""",
"=""497.56915""","=""497.56915""","=""0.00008""","=""120""","=""""",,"=""2.29362274""","=""4.7854211""","=""4d2.(1G).5s""","=""a 2G""","=""9/2""","=""4d2.(1G).5p""","=""y 2G*""","=""9/2""",10,10,,"=""""","=""L7610,L3475""",
"=""498.33546""","=""498.33563""","=""0.00008""","=""1""","=""4.6e+05""",C+,"=""1.98300885""","=""4.4709746""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""4d2.(3P).5p""","=""x 4D*""","=""5/2""",4,6,,"=""T4373""","=""L7610""",
"=""500.58310""","=""500.58313""","=""0.00006""","=""1""","=""8.6e+05""",B,"=""2.00344392""","=""4.48023931""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d2.(3P).5p""","=""z 4S*""","=""3/2""",6,4,,"=""T9421""","=""L7610""",
"=""500.83589""","=""500.83602""","=""0.00006""","=""100""","=""""",,"=""2.29524532""","=""4.77079008""","=""4d2.(1G).5s""","=""a 2G""","=""7/2""","=""4d2.(1G).5p""","=""y 2G*""","=""7/2""",8,8,,"=""""","=""L7610,L3475""",
"=""507.1600""","=""507.16021""","=""0.00004""","=""75""","=""1.3e+07""",D+,"=""2.37404732""","=""4.81872249""","=""4d.5s.(3D).5p""","=""z 4P*""","=""5/2""","=""4d.5s.(3D).5d""","=""f 4D""","=""7/2""",6,8,,"=""T4373""","=""L7610,L3475""",
"=""507.36083""","=""""","=""""","=""75""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7610,L3475""",
"=""508.96193""","=""508.96203""","=""0.00006""","=""30""","=""""",,"=""2.35912087""","=""4.79514144""","=""4d.5s.(3D).5p""","=""z 4P*""","=""3/2""","=""4d.5s.(3D).5d""","=""f 4D""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""513.66300""","=""513.66300""","=""0.00011""","=""180""","=""""",,"=""2.29362274""","=""4.7073492""","=""4d2.(1G).5s""","=""a 2G""","=""9/2""","=""4d2.(1G).5p""","=""z 2H*""","=""11/2""",10,12,,"=""""","=""L7610,L3475""",
"=""520.64598""","=""520.64574""","=""0.00004""","=""2""","=""8.e+05""",D+,"=""1.85343904""","=""4.23479337""","=""4d.5s.(3D).5p""","=""z 4F*""","=""3/2""","=""5p2.(3P).5s""","=""e 4P""","=""3/2""",4,4,,"=""T4373""","=""L7610""",
"=""522.99847""","=""522.99849""","=""0.00006""","=""8""","=""4.2e+06""",B+,"=""2.29362274""","=""4.66426434""","=""4d2.(1G).5s""","=""a 2G""","=""9/2""","=""4d2.(1D).5p""","=""w 2F*""","=""7/2""",10,8,,"=""T9421""","=""L7610""",
"=""523.35668""","=""523.35670""","=""0.00006""","=""2""","=""1.30e+06""",B+,"=""2.29524532""","=""4.66426434""","=""4d2.(1G).5s""","=""a 2G""","=""7/2""","=""4d2.(1D).5p""","=""w 2F*""","=""7/2""",8,8,,"=""T9421""","=""L7610""",
"=""524.22589""","=""524.22589""","=""0.00011""","=""181""","=""""",,"=""2.29524532""","=""4.6603364""","=""4d2.(1G).5s""","=""a 2G""","=""7/2""","=""4d2.(1G).5p""","=""z 2H*""","=""9/2""",8,10,,"=""""","=""L7610,L3475""",
"=""525.9938""","=""525.99344""","=""0.00004""","=""1""","=""2.8e+05""",D+,"=""1.89023866""","=""4.24738211""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""","=""5s2.(2D).5d""","=""e 2D""","=""5/2""",6,6,,"=""T4373""","=""L7610""",
"=""""","=""527.32826""","=""0.00011""","=""""","=""1.1e+06""",D+,"=""2.29524532""","=""4.6464221""","=""4d2.(1G).5s""","=""a 2G""","=""7/2""","=""4d2.(3P).5p""","=""y 4P*""","=""5/2""",8,6,,"=""T4373""","=""""",
"=""538.21255""","=""538.21255""","=""0.00004""","=""75""","=""3.20e+07""",B+,"=""1.90027370""","=""4.20390258""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d2.(3F).5p""","=""x 2D*""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""538.2740""","=""538.27409""","=""0.00004""","=""2""","=""9.7e+05""",C,"=""1.90053704""","=""4.20390258""","=""4d2.(3P).5s""","=""a 4P""","=""3/2""","=""4d2.(3F).5p""","=""x 2D*""","=""3/2""",4,4,,"=""T4373""","=""L7610""",
"=""538.98860""","=""538.98857""","=""0.00006""","=""5""","=""1.12e+06""",C+,"=""1.91884554""","=""4.21915772""","=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""4d2.(3F).5p""","=""x 2F*""","=""7/2""",6,8,,"=""T4373""","=""L7610""",
"=""539.23118""","=""539.23108""","=""0.00004""","=""11""","=""2.9e+06""",C+,"=""1.94810445""","=""4.24738211""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""5s2.(2D).5d""","=""e 2D""","=""5/2""",8,6,,"=""T4373""","=""L7610""",
"=""540.33788""","=""540.33784""","=""0.00004""","=""2""","=""6.e+05""",D,"=""1.89023866""","=""4.18480679""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""7/2""",6,8,,"=""T4373""","=""L7610""",
"=""541.85389""","=""541.85397""","=""0.00004""","=""24""","=""""",,"=""1.99193807""","=""4.28008591""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""5p2.(3P).5s""","=""e 4P""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""542.58697""","=""542.58688""","=""0.00004""","=""90""","=""3.49e+07""",B+,"=""1.91884554""","=""4.20390258""","=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""4d2.(3F).5p""","=""x 2D*""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""543.97372""","=""543.97357""","=""0.00004""","=""190""","=""""",,"=""1.96694496""","=""4.24617698""","=""4d2.(3F).5s""","=""a 2F""","=""7/2""","=""4d2.(3F).5p""","=""x 2D*""","=""5/2""",8,6,,"=""""","=""L7610,L3475""",
"=""546.77607""","=""546.77624""","=""0.00004""","=""190""","=""1.05e+07""",C,"=""1.85343904""","=""4.12098815""","=""4d.5s.(3D).5p""","=""z 4F*""","=""3/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""3/2""",4,4,,"=""T4373""","=""L7610,L3475""",
"=""546.7986""","=""546.7983""","=""0.0004""","=""710""","=""6.4e+07""",B+,"=""1.42979768""","=""3.6972552""","=""4d2.(3F).5s""","=""a 4F""","=""9/2""","=""4d2.(3F).5p""","=""z 4G*""","=""11/2""",10,12,,"=""T4373""","=""L7610,L3475""",
"=""546.9990""","=""546.99894""","=""0.00004""","=""100""","=""3.78e+07""",B+,"=""1.90027370""","=""4.16689962""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d2.(3F).5p""","=""x 2F*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""547.0624""","=""547.06250""","=""0.00004""","=""1""","=""3.6e+05""",D+,"=""1.90053704""","=""4.16689962""","=""4d2.(3P).5s""","=""a 4P""","=""3/2""","=""4d2.(3F).5p""","=""x 2F*""","=""5/2""",4,6,,"=""T4373""","=""L7610""",
"=""549.4674""","=""549.46752""","=""0.00007""","=""60""","=""3.6e+07""",C,"=""1.85343904""","=""4.10988177""","=""4d.5s.(3D).5p""","=""z 4F*""","=""3/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""1/2""",4,2,,"=""T4373""","=""L7610,L3475""",
"=""549.7107""","=""549.71082""","=""0.00004""","=""35""","=""1.37e+07""",C+,"=""1.99193807""","=""4.24738211""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""5s2.(2D).5d""","=""e 2D""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""550.49928""","=""550.49949""","=""0.00007""","=""300""","=""6.39e+07""",A,"=""1.96694496""","=""4.21915772""","=""4d2.(3F).5s""","=""a 2F""","=""7/2""","=""4d2.(3F).5p""","=""x 2F*""","=""7/2""",8,8,,"=""T4373""","=""L7610,L3475""",
"=""551.51792""","=""551.51786""","=""0.00004""","=""60""","=""2.38e+07""",B+,"=""1.91884554""","=""4.16689962""","=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""4d2.(3F).5p""","=""x 2F*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""552.14136""","=""552.14121""","=""0.00004""","=""3""","=""1.17e+06""",C,"=""2.00186598""","=""4.24738211""","=""4d.5s.(3D).5p""","=""z 2D*""","=""3/2""","=""5s2.(2D).5d""","=""e 2D""","=""5/2""",4,6,,"=""T4373""","=""L7610""",
"=""552.32284""","=""552.32290""","=""0.00004""","=""120""","=""1.61e+07""",B+,"=""1.90027370""","=""4.14505113""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d2.(3F).5p""","=""z 2G*""","=""7/2""",6,8,,"=""T9421""","=""L7610,L3475""",
"=""""","=""552.79624""","=""0.00004""","=""""","=""4.0e+05""",D+,"=""1.99193807""","=""4.23479337""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""5p2.(3P).5s""","=""e 4P""","=""3/2""",6,4,,"=""T4373""","=""""",
"=""552.8338""","=""""","=""""","=""24""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7593,L3475""",
"=""552.9096""","=""552.90826""","=""0.00013""","=""740""","=""5.4e+07""",B+,"=""1.39828486""","=""3.6406858""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d2.(3F).5p""","=""z 4G*""","=""9/2""",8,10,,"=""T4373""","=""L7610,L3475""",
"=""""","=""553.41029""","=""0.00013""","=""""","=""1.4e+06""",C,"=""2.40605546""","=""4.6464221""","=""4d2.(3P).5s""","=""a 2P""","=""3/2""","=""4d2.(3P).5p""","=""y 4P*""","=""5/2""",4,6,,"=""T4373""","=""""",
"=""554.31681""","=""554.31693""","=""0.00004""","=""35""","=""5.2e+06""",C,"=""1.94810445""","=""4.18480679""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""7/2""",8,8,,"=""T4373""","=""L7610,L3475""",
"=""554.60440""","=""554.60450""","=""0.00004""","=""120""","=""1.29e+07""",B+,"=""1.90027370""","=""4.13581629""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d2.(3F).5p""","=""y 4D*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""555.25393""","=""555.25405""","=""0.00004""","=""11""","=""6.9e+06""",D+,"=""2.00186598""","=""4.23479337""","=""4d.5s.(3D).5p""","=""z 2D*""","=""3/2""","=""5p2.(3P).5s""","=""e 4P""","=""3/2""",4,4,,"=""T4373""","=""L7610""",
"=""555.79600""","=""555.79615""","=""0.00004""","=""75""","=""2.2e+07""",C,"=""1.89023866""","=""4.12098815""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""556.93044""","=""556.93059""","=""0.00004""","=""60""","=""1.38e+07""",B+,"=""1.91884554""","=""4.14505113""","=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""4d2.(3F).5p""","=""z 2G*""","=""7/2""",6,8,,"=""T9421""","=""L7610,L3475""",
"=""557.45801""","=""557.45844""","=""0.00004""","=""4""","=""1.63e+06""",B+,"=""1.90027370""","=""4.12437131""","=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""4d2.(3F).5p""","=""y 4D*""","=""3/2""",6,4,,"=""T9421""","=""L7610""",
"=""557.89643""","=""557.89640""","=""0.00007""","=""180""","=""3.2e+07""",B,"=""1.96694496""","=""4.18929663""","=""4d2.(3F).5s""","=""a 2F""","=""7/2""","=""4d2.(3F).5p""","=""z 2G*""","=""9/2""",8,10,,"=""T4373""","=""L7610,L3475""",
"=""558.26264""","=""558.26263""","=""0.00004""","=""24""","=""1.11e+07""",B+,"=""1.98300885""","=""4.20390258""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""4d2.(3F).5p""","=""x 2D*""","=""3/2""",4,4,,"=""T4373""","=""L7610,L3475""",
"=""558.3424""","=""558.34193""","=""0.00007""","=""620""","=""""",,"=""1.37357308""","=""3.59415140""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d2.(3F).5p""","=""z 4G*""","=""7/2""",6,8,,"=""""","=""L7610,L3475""",
"=""559.25042""","=""559.25049""","=""0.00004""","=""21""","=""4.9e+06""",B+,"=""1.91884554""","=""4.13581629""","=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""4d2.(3F).5p""","=""y 4D*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""559.56772""","=""559.56775""","=""0.00007""","=""21""","=""5.0e+06""",B+,"=""2.00344392""","=""4.21915772""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d2.(3F).5p""","=""x 2F*""","=""7/2""",6,8,,"=""T4373""","=""L7610,L3475""",
"=""560.78910""","=""560.78912""","=""0.00014""","=""120""","=""5.8e+06""",B+,"=""1.42979768""","=""3.6406858""","=""4d2.(3F).5s""","=""a 4F""","=""9/2""","=""4d2.(3F).5p""","=""z 4G*""","=""9/2""",10,10,,"=""T4373""","=""L7610,L3475""",
"=""562.1522""","=""562.15257""","=""0.00004""","=""4""","=""1.96e+06""",B,"=""1.91884554""","=""4.12437131""","=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""4d2.(3F).5p""","=""y 4D*""","=""3/2""",6,4,,"=""T9421""","=""L7610""",
"=""562.54507""","=""562.54508""","=""0.00004""","=""15""","=""""",,"=""1.99193807""","=""4.19592494""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""4d3""","=""2P""","=""3/2""",6,4,,"=""""","=""L7610,L3475""",
"=""563.1701""","=""563.16929""","=""0.00007""","=""560""","=""4.5e+07""",B+,"=""1.35606353""","=""3.55760755""","=""4d2.(3F).5s""","=""a 4F""","=""3/2""","=""4d2.(3F).5p""","=""z 4G*""","=""5/2""",4,6,,"=""T9421""","=""L7610,L3475""",
"=""563.38143""","=""563.38142""","=""0.00007""","=""24""","=""""",,"=""1.96694496""","=""4.16766002""","=""4d2.(3F).5s""","=""a 2F""","=""7/2""","=""4d2.(3F).5p""","=""y 4D*""","=""7/2""",8,8,,"=""""","=""L7610,L3475""",
"=""563.44702""","=""563.44707""","=""0.00004""","=""21""","=""7.4e+06""",B+,"=""2.00344392""","=""4.20390258""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d2.(3F).5p""","=""x 2D*""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""563.57619""","=""563.57615""","=""0.00004""","=""1""","=""2.2e+05""",D,"=""1.96694496""","=""4.16689962""","=""4d2.(3F).5s""","=""a 2F""","=""7/2""","=""4d2.(3F).5p""","=""x 2F*""","=""5/2""",8,6,,"=""T4373""","=""L7610""",
"=""564.33394""","=""564.33393""","=""0.00005""","=""3""","=""1.8e+06""",D+,"=""2.03779275""","=""4.23479337""","=""4d.5s.(3D).5p""","=""z 4D*""","=""1/2""","=""5p2.(3P).5s""","=""e 4P""","=""3/2""",2,4,,"=""T4373""","=""L7610""",
"=""564.62538""","=""564.62538""","=""0.00007""","=""120""","=""""",,"=""1.39828486""","=""3.59415140""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d2.(3F).5p""","=""z 4G*""","=""7/2""",8,8,,"=""""","=""L7610,L3475""",
"=""565.00223""","=""565.00227""","=""0.00005""","=""120""","=""""",,"=""1.94810445""","=""4.14250623""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""5/2""",8,6,,"=""""","=""L7610,L3475""",
"=""567.68421""","=""567.68426""","=""0.00007""","=""90""","=""8.5e+06""",B+,"=""1.37357308""","=""3.55760755""","=""4d2.(3F).5s""","=""a 4F""","=""5/2""","=""4d2.(3F).5p""","=""z 4G*""","=""5/2""",6,6,,"=""T9421""","=""L7610,L3475""",
"=""567.72157""","=""567.72161""","=""0.00005""","=""17""","=""4.2e+06""",B+,"=""1.98300885""","=""4.16689962""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""4d2.(3F).5p""","=""x 2F*""","=""5/2""",4,6,,"=""T4373""","=""L7610""",
"=""569.52131""","=""569.52123""","=""0.00005""","=""18""","=""1.1e+07""",D+,"=""2.05780343""","=""4.23479337""","=""4d.5s.(3D).5p""","=""z 4D*""","=""3/2""","=""5p2.(3P).5s""","=""e 4P""","=""3/2""",4,4,,"=""T4373""","=""L7610,L3475""",
"=""570.8296""","=""570.82966""","=""0.00007""","=""160""","=""3.0e+07""",C,"=""2.01280684""","=""4.18480679""","=""4d.5s.(3D).5p""","=""z 4F*""","=""9/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""7/2""",10,8,,"=""T4373""","=""L7610,L3475""",
"=""571.6529""","=""571.65308""","=""0.00005""","=""7""","=""2.04e+06""",B+,"=""1.96694496""","=""4.13581629""","=""4d2.(3F).5s""","=""a 2F""","=""7/2""","=""4d2.(3F).5p""","=""y 4D*""","=""5/2""",8,6,,"=""T4373""","=""L7610""",
"=""572.22017""","=""572.22036""","=""0.00007""","=""24""","=""""",,"=""2.03779275""","=""4.20451395""","=""4d.5s.(3D).5p""","=""z 4D*""","=""1/2""","=""5p2.(3P).5s""","=""e 4P""","=""1/2""",2,2,,"=""""","=""L7610,L3475""",
"=""573.08425""","=""573.08406""","=""0.00005""","=""1""","=""2.3e+05""",D,"=""2.00344392""","=""4.16689962""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d2.(3F).5p""","=""x 2F*""","=""5/2""",6,6,,"=""T4373""","=""L7610""",
"=""573.36797""","=""573.36800""","=""0.00005""","=""21""","=""7.6e+06""",C+,"=""2.08499775""","=""4.24738211""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""","=""5s2.(2D).5d""","=""e 2D""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""574.18097""","=""574.18097""","=""0.00007""","=""12""","=""3.6e+05""",B+,"=""1.39828486""","=""3.55760755""","=""4d2.(3F).5s""","=""a 4F""","=""7/2""","=""4d2.(3F).5p""","=""z 4G*""","=""5/2""",8,6,,"=""T9421""","=""L7610""",
"=""574.54540""","=""574.54540""","=""0.00005""","=""90""","=""""",,"=""2.12213288""","=""4.28008591""","=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""","=""5p2.(3P).5s""","=""e 4P""","=""5/2""",8,6,,"=""""","=""L7610,L3475""",
"=""575.91856""","=""575.91866""","=""0.00005""","=""2""","=""7.7e+05""",B,"=""1.98300885""","=""4.13581629""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""4d2.(3F).5p""","=""y 4D*""","=""5/2""",4,6,,"=""T4373""","=""L7610""",
"=""576.72546""","=""576.72552""","=""0.00005""","=""75""","=""3.7e+07""",D+,"=""2.08499775""","=""4.23479337""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""","=""5p2.(3P).5s""","=""e 4P""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""577.55436""","=""577.55434""","=""0.00007""","=""35""","=""""",,"=""2.05780343""","=""4.20451395""","=""4d.5s.(3D).5p""","=""z 4D*""","=""3/2""","=""5p2.(3P).5s""","=""e 4P""","=""1/2""",4,2,,"=""""","=""L7610,L3475""",
"=""578.93069""","=""578.93062""","=""0.00005""","=""15""","=""1.56e+06""",B+,"=""2.00344392""","=""4.14505113""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d2.(3F).5p""","=""z 2G*""","=""7/2""",6,8,,"=""T9421""","=""L7610""",
"=""578.9966""","=""578.99679""","=""0.00005""","=""1""","=""6.3e+05""",C+,"=""1.98300885""","=""4.12437131""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""4d2.(3F).5p""","=""y 4D*""","=""3/2""",4,4,,"=""T9421""","=""L7610""",
"=""582.34523""","=""582.34515""","=""0.00005""","=""30""","=""6.5e+06""",C,"=""1.99193807""","=""4.12098815""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""583.38666""","=""583.38663""","=""0.00005""","=""21""","=""4.2e+06""",C+,"=""2.12213288""","=""4.24738211""","=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""","=""5s2.(2D).5d""","=""e 2D""","=""5/2""",8,6,,"=""T4373""","=""L7610,L3475""",
"=""584.57506""","=""584.57541""","=""0.00005""","=""1""","=""4.7e+05""",C+,"=""2.00344392""","=""4.12437131""","=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""4d2.(3F).5p""","=""y 4D*""","=""3/2""",6,4,,"=""T9421""","=""L7610""",
"=""587.34478""","=""587.34474""","=""0.00005""","=""15""","=""""",,"=""2.08499775""","=""4.19592494""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""","=""4d3""","=""2P""","=""3/2""",6,4,,"=""""","=""L7610,L3475""",
"=""588.1559""","=""588.15593""","=""0.00008""","=""24""","=""8.5e+06""",C,"=""2.00186598""","=""4.10988177""","=""4d.5s.(3D).5p""","=""z 2D*""","=""3/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""1/2""",4,2,,"=""T4373""","=""L7610,L3475""",
"=""590.45475""","=""590.45464""","=""0.00005""","=""35""","=""4.1e+06""",C,"=""2.08499775""","=""4.18480679""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""7/2""",6,8,,"=""T4373""","=""L7610,L3475""",
"=""594.73335""","=""594.73321""","=""0.00005""","=""45""","=""""",,"=""2.05780343""","=""4.14250623""","=""4d.5s.(3D).5p""","=""z 4D*""","=""3/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""595.16358""","=""595.16356""","=""0.00005""","=""24""","=""5.7e+06""",C,"=""2.03779275""","=""4.12098815""","=""4d.5s.(3D).5p""","=""z 4D*""","=""1/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""3/2""",2,4,,"=""T4373""","=""L7610,L3475""",
"=""598.3538""","=""598.35363""","=""0.00008""","=""50""","=""1.4e+07""",D+,"=""2.03779275""","=""4.10988177""","=""4d.5s.(3D).5p""","=""z 4D*""","=""1/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""1/2""",2,2,,"=""T4373""","=""L7610,L3475""",
"=""601.08477""","=""601.08483""","=""0.00005""","=""120""","=""1.9e+07""",C,"=""2.12213288""","=""4.18480679""","=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""7/2""",8,8,,"=""T4373""","=""L7610,L3475""",
"=""602.5076""","=""602.50749""","=""0.00004""","=""120""","=""""",,"=""0.0000000""","=""2.05780343""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(3D).5p""","=""z 4D*""","=""3/2""",4,4,,"=""""","=""L7610,L3475""",
"=""608.96198""","=""608.96259""","=""0.00005""","=""50""","=""1.09e+07""",C,"=""2.08499775""","=""4.12098815""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""613.6698""","=""613.66974""","=""0.00005""","=""120""","=""""",,"=""2.12213288""","=""4.14250623""","=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""","=""4d.5s.(3D).6s""","=""e 4D""","=""5/2""",8,6,,"=""""","=""L7610,L3475""",
"=""614.01341""","=""614.01338""","=""0.00005""","=""150""","=""""",,"=""0.06575514""","=""2.08499775""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""",6,6,,"=""""","=""L7610,L3475""",
"=""619.3433""","=""619.34315""","=""0.00004""","=""1200""","=""4.6e+06""",C+,"=""0.0000000""","=""2.00186598""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(3D).5p""","=""z 2D*""","=""3/2""",4,4,,"=""T4373""","=""L7610,L3475""",
"=""622.4299""","=""622.42999""","=""0.00004""","=""300""","=""5.8e+05""",C+,"=""0.0000000""","=""1.99193807""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""",4,6,,"=""T4373""","=""L7610,L3475""",
"=""625.278""","=""""","=""""","=""45""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7593,L3475""",
"=""640.3777""","=""640.37759""","=""0.00006""","=""75""","=""2.7e+05""",C+,"=""0.06575514""","=""2.00186598""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(3D).5p""","=""z 2D*""","=""3/2""",6,4,,"=""T4373""","=""L7610,L3475""",
"=""643.6801""","=""643.67821""","=""0.00006""","=""1000""","=""4.1e+06""",C+,"=""0.06575514""","=""1.99193807""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""",6,6,,"=""T4373""","=""L7610,L3475""",
"=""643.89488""","=""643.89481""","=""0.00009""","=""24""","=""4.9e+06""",C+,"=""2.29362274""","=""4.21915772""","=""4d2.(1G).5s""","=""a 2G""","=""9/2""","=""4d2.(3F).5p""","=""x 2F*""","=""7/2""",10,8,,"=""T4373""","=""L7610,L3475""",
"=""""","=""644.56264""","=""0.00021""","=""""","=""3.2e+06""",D,"=""1.98300885""","=""3.9065488""","=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""4d2.(3F).5p""","=""y 4F*""","=""3/2""",4,4,,"=""T4373""","=""""",
"=""654.0374""","=""654.03759""","=""0.00010""","=""90""","=""1.49e+07""",B,"=""2.29362274""","=""4.18929663""","=""4d2.(1G).5s""","=""a 2G""","=""9/2""","=""4d2.(3F).5p""","=""z 2G*""","=""9/2""",10,10,,"=""T4373""","=""L7610,L3475""",
"=""655.91800""","=""655.91822""","=""0.00004""","=""70""","=""""",,"=""0.0000000""","=""1.89023866""","=""4d.5s2""","=""a 2D""","=""3/2""","=""4d.5s.(3D).5p""","=""z 4F*""","=""5/2""",4,6,,"=""""","=""L7610,L3475""",
"=""657.8679""","=""657.86790""","=""0.00010""","=""35""","=""""",,"=""2.38515941""","=""4.26979609""","=""4d2.(3P).5s""","=""a 2P""","=""1/2""","=""4d2.(3P).5p""","=""z 2S*""","=""1/2""",2,2,,"=""""","=""L7610,L3475""",
"=""658.66744""","=""658.66733""","=""0.00006""","=""23""","=""""",,"=""0.06575514""","=""1.94810445""","=""4d.5s2""","=""a 2D""","=""5/2""","=""4d.5s.(3D).5p""","=""z 4F*""","=""7/2""",6,8,,"=""""","=""L7610,L3475""",
