obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""13.37322718""","=""0.00000011""","=""""","=""1.2962e+11""",AA,"=""(500.2467201)""","=""(592.957474786)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""13.37403147""","=""0.00000011""","=""""","=""5.3907e+10""",AA,"=""(500.2523497)""","=""(592.95752886)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""13.37764347""","=""0.00000014""","=""""","=""5.0665e+09""",AA,"=""(500.2467201)""","=""(592.9268687)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""13.37869870""","=""0.00000013""","=""""","=""5.4036e+10""",AA,"=""(500.2523497)""","=""(592.9251882)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""13.38743309""","=""0.00000011""","=""""","=""1.5536e+11""",AA,"=""(500.3558665)""","=""(592.968242248)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""13.38898975""","=""0.00000011""","=""""","=""2.5892e+10""",AA,"=""(500.3558665)""","=""(592.957474786)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""13.39341645""","=""0.00000014""","=""""","=""1.0188e+10""",AA,"=""(500.3558665)""","=""(592.9268687)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""22.29939938""","=""0.00000020""","=""""","=""3.7648e+09""",AA,"=""(592.9251882)""","=""(648.52498096)""","=""3p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""22.30007060""","=""0.00000025""","=""""","=""2.2942e+09""",AA,"=""(592.9268687)""","=""(648.52498793)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""22.30093307""","=""0.00000020""","=""""","=""4.0679e+08""",AA,"=""(592.9251882)""","=""(648.52115724)""","=""3p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""22.30169191""","=""0.00000025""","=""""","=""2.2980e+09""",AA,"=""(592.9268687)""","=""(648.52094601)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""22.311816609""","=""0.000000021""","=""""","=""4.8167e+09""",AA,"=""(592.957474786)""","=""(648.52632451)""","=""3d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""22.31183734""","=""0.00000010""","=""""","=""4.5138e+09""",AA,"=""(592.95752886)""","=""(648.52632697)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""22.312353284""","=""0.000000021""","=""""","=""1.8816e+07""",AA,"=""(592.957474786)""","=""(648.52498793)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""22.31237779""","=""0.00000010""","=""""","=""7.5222e+08""",AA,"=""(592.95752886)""","=""(648.52498096)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""22.31391327""","=""0.00000011""","=""""","=""8.1720e+08""",AA,"=""(592.95752886)""","=""(648.52115724)""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""22.31397638""","=""0.00000003""","=""""","=""1.8953e+08""",AA,"=""(592.957474786)""","=""(648.52094601)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""22.315870510""","=""0.000000020""","=""""","=""5.1577e+09""",AA,"=""(592.968242248)""","=""(648.52699734)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
"=""""","=""22.316140762""","=""0.000000020""","=""""","=""3.4367e+08""",AA,"=""(592.968242248)""","=""(648.52632451)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
"=""""","=""22.316677645""","=""0.000000020""","=""""","=""1.6971e+08""",AA,"=""(592.968242248)""","=""(648.52498793)""","=""3d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
"=""""","=""26.1294625""","=""0.0000003""","=""""","=""6.7978e+09""",AA,"=""(592.9251882)""","=""(640.37514943)""","=""3p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""26.1303814""","=""0.0000003""","=""""","=""3.9329e+09""",AA,"=""(592.9268687)""","=""(640.37516137)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
"=""""","=""26.1331020""","=""0.0000003""","=""""","=""7.2569e+08""",AA,"=""(592.9251882)""","=""(640.36854123)""","=""3p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""26.1342286""","=""0.0000003""","=""""","=""3.9408e+09""",AA,"=""(592.9268687)""","=""(640.36817657)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
"=""""","=""26.14597386""","=""0.00000003""","=""""","=""1.0194e+10""",AA,"=""(592.957474786)""","=""(640.37747111)""","=""3d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""26.14600135""","=""0.00000015""","=""""","=""8.1520e+09""",AA,"=""(592.95752886)""","=""(640.37747533)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
"=""""","=""26.14724745""","=""0.00000003""","=""""","=""3.5960e+07""",AA,"=""(592.957474786)""","=""(640.37516137)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""26.14728385""","=""0.00000015""","=""""","=""1.3587e+09""",AA,"=""(592.95752886)""","=""(640.37514943)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
"=""""","=""26.15092828""","=""0.00000015""","=""""","=""1.4580e+09""",AA,"=""(592.95752886)""","=""(640.36854123)""","=""3p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""26.15109960""","=""0.00000006""","=""""","=""3.6222e+08""",AA,"=""(592.957474786)""","=""(640.36817657)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
"=""""","=""26.15127075""","=""0.00000003""","=""""","=""1.0916e+10""",AA,"=""(592.968242248)""","=""(640.37863374)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
