obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""274.000""","=""0.005""","=""274.0030+""","=""4""","=""""",,"=""20.690494""","=""25.215415""","=""5s2.5p3.(4S*).4f""","=""5F""","=""2""","=""5s2.5p3.(2D*).6d""","=""1D*""","=""2""",5,5,,"=""""","=""L10579""",
"=""274.159""","=""0.005""","=""274.1601+""","=""16""","=""""",,"=""15.636859""","=""20.159187""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""","=""5s2.5p3.(2D*).6p""","=""3F""","=""3""",7,7,,"=""""","=""L10579""",
"=""274.867""","=""0.005""","=""274.8681+""","=""14""","=""""",,"=""16.139486""","=""20.650166""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""4""","=""5s2.5p3.(2D*).6p""","=""3F""","=""4""",9,9,,"=""""","=""L10579""",
"=""275.569""","=""0.005""","=""275.5728+""","=""13""","=""""",,"=""18.634961""","=""23.134106""","=""5s2.5p3.(4S*).6p""","=""3P""","=""1""","=""5s2.5p3.(4S*).6d""","=""3D*""","=""1""",3,3,,"=""""","=""L10579""",
"=""275.837""","=""0.005""","=""275.8408+""","=""3""","=""""",,"=""18.019976""","=""22.514749""","=""5s2.5p3.(2P*).5d""","=""3F*""","=""3""","=""5s2.5p3.(2D*).4f""","=""3F""","=""2""",7,5,,"=""""","=""L10579""",
"=""276.001""","=""0.005""","=""275.9990+""","=""11""","=""""",,"=""20.117672""","=""24.609869""","=""5s2.5p3.(2D*).6p""","=""3D""","=""2""","=""5s2.5p3.(2D*).6d""","=""3P*""","=""2""",5,5,,"=""""","=""L10579""",
"=""276.154""","=""0.005""","=""276.1547+""","=""13""","=""""",,"=""20.387793""","=""24.877458""","=""5s2.5p3.(2D*).6p""","=""1F""","=""3""","=""5s2.5p3.(2D*).6d""","=""3D*""","=""3""",7,7,,"=""""","=""L10579""",
"=""276.240""","=""0.005""","=""276.2406+""","=""15""","=""""",,"=""16.139486""","=""20.627754""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""4""","=""5s2.5p3.(4S*).4f""","=""5F""","=""3""",9,7,,"=""""","=""L10579""",
"=""276.355""","=""0.005""","=""276.3551+""","=""9bl""","=""""",,"=""19.923182""","=""24.409591""","=""5s2.5p3.(2D*).6p""","=""3F""","=""2""","=""5s2.5p3.(2D*).6d""","=""3D*""","=""1""",5,3,,"=""""","=""L10579""",
"=""276.383""","=""0.005""","=""276.3835+""","=""6*""","=""""",,"=""18.400847""","=""22.886795""","=""5s2.5p3.(2D*).5d""","=""1F*""","=""3""","=""5s2.5p3.(2P*).6p""","=""3D""","=""3""",7,7,,"=""""","=""L10579""",
"=""276.383""","=""0.005""","=""276.3840+""","=""6*""","=""""",,"=""16.139486""","=""20.625425""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""4""","=""5s2.5p3.(4S*).4f""","=""5F""","=""4""",9,9,,"=""""","=""L10579""",
"=""276.677""","=""0.005""","=""276.6764+""","=""5""","=""""",,"=""20.061881""","=""24.543080""","=""5s2.5p3.(2D*).5d""","=""1D*""","=""2""","=""5s2.5p3.(2P*).4f""","=""3G""","=""3""",5,7,,"=""""","=""L10579""",
"=""276.700""","=""0.005""","=""276.7002+""","=""15""","=""""",,"=""15.636859""","=""20.117672""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""","=""5s2.5p3.(2D*).6p""","=""3D""","=""2""",7,5,,"=""""","=""L10579""",
"=""276.999""","=""0.005""","=""277.0001+""","=""10""","=""""",,"=""20.387793""","=""24.863755""","=""5s2.5p3.(2D*).6p""","=""1F""","=""3""","=""5s2.5p3.(2D*).7s""","=""1D*""","=""2""",7,5,,"=""""","=""L10579""",
"=""277.322""","=""0.005""","=""277.3238+""","=""16""","=""""",,"=""18.416057""","=""22.886795""","=""5s2.5p3.(2P*).5d""","=""3F*""","=""4""","=""5s2.5p3.(2P*).6p""","=""3D""","=""3""",9,7,,"=""""","=""L10579""",
"=""277.526""","=""0.005""","=""277.5270+""","=""0""","=""""",,"=""19.390221""","=""23.857685""","=""5s2.5p3.(2P*).5d""","=""3D*""","=""3""","=""5s2.5p3.(2D*).4f""","=""1G""","=""4""",7,9,,"=""""","=""L10579""",
"=""277.561""","=""0.005""","=""277.5614+""","=""6a""","=""""",,"=""20.396845""","=""24.863755""","=""5s2.5p3.(2D*).6p""","=""1P""","=""1""","=""5s2.5p3.(2D*).7s""","=""1D*""","=""2""",3,5,,"=""""","=""L10579""",
"=""277.778""","=""0.005""","=""277.7780+""","=""16""","=""""",,"=""15.459755""","=""19.923182""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""2""","=""5s2.5p3.(2D*).6p""","=""3F""","=""2""",5,5,,"=""""","=""L10579""",
"=""277.876""","=""0.005""","=""277.8778+""","=""13""","=""""",,"=""20.387793""","=""24.849617""","=""5s2.5p3.(2D*).6p""","=""1F""","=""3""","=""5s2.5p3.(2D*).6d""","=""3F*""","=""4""",7,9,,"=""""","=""L10579""",
"=""278.046""","=""0.005""","=""278.0476+""","=""11""","=""""",,"=""17.613725""","=""22.072824""","=""5s2.5p3.(2D*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2P*).6p""","=""3P""","=""1""",5,3,,"=""""","=""L10579""",
"=""278.312""","=""0.005""","=""278.3122+""","=""4""","=""""",,"=""19.080325""","=""23.535185""","=""5s2.5p3.(2P*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""1D""","=""2""",5,5,,"=""""","=""L10579""",
"=""278.351""","=""0.005""","=""278.3514+""","=""10""","=""""",,"=""20.690494""","=""25.144727""","=""5s2.5p3.(4S*).4f""","=""5F""","=""2""","=""5s2.5p3.(2D*).6d""","=""1P*""","=""1""",5,3,,"=""""","=""L10579""",
"=""278.415""","=""0.005""","=""278.4150+""","=""17""","=""""",,"=""19.923182""","=""24.376398""","=""5s2.5p3.(2D*).6p""","=""3F""","=""2""","=""5s2.5p3.(2D*).6d""","=""3F*""","=""3""",5,7,,"=""""","=""L10579""",
"=""278.575""","=""0.005""","=""278.5735+""","=""7""","=""""",,"=""20.159187""","=""24.609869""","=""5s2.5p3.(2D*).6p""","=""3F""","=""3""","=""5s2.5p3.(2D*).6d""","=""3P*""","=""2""",7,5,,"=""""","=""L10579""",
"=""278.615""","=""0.005""","=""278.6163+""","=""6""","=""""",,"=""17.613725""","=""22.063723""","=""5s2.5p3.(2D*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2P*).6p""","=""3D""","=""2""",5,5,,"=""""","=""L10579""",
"=""278.662""","=""0.005""","=""278.6622+""","=""7""","=""""",,"=""19.080325""","=""23.529590""","=""5s2.5p3.(2P*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""1F""","=""3""",5,7,,"=""""","=""L10579""",
"=""279.329""","=""0.005""","=""279.3217+""","=""3""","=""""",,"=""20.061881""","=""24.500641""","=""5s2.5p3.(2D*).5d""","=""1D*""","=""2""","=""5s2.5p3.(4S*).5f""","=""5F""","=""1""",5,3,,"=""""","=""L10579""",
"=""279.566""","=""0.005""","=""279.5651+""","=""14""","=""""",,"=""18.198584""","=""22.633479""","=""5s2.5p3.(4S*).6p""","=""5P""","=""1""","=""5s2.5p3.(4S*).6d""","=""5D*""","=""1""",3,3,,"=""""","=""L10579""",
"=""279.794""","=""0.005""","=""279.7949+""","=""12*""","=""""",,"=""18.198584""","=""22.629836""","=""5s2.5p3.(4S*).6p""","=""5P""","=""1""","=""5s2.5p3.(4S*).6d""","=""5D*""","=""0""",3,1,,"=""""","=""L10579""",
"=""279.794""","=""0.005""","=""279.8018+""","=""12*""","=""""",,"=""20.713584""","=""25.144727""","=""5s2.5p3.(2D*).6p""","=""3P""","=""2""","=""5s2.5p3.(2D*).6d""","=""1P*""","=""1""",5,3,,"=""""","=""L10579""",
"=""279.869""","=""0.005""","=""279.8696+""","=""9""","=""""",,"=""17.749112""","=""22.179182""","=""5s2.5p3.(2D*).5d""","=""3D*""","=""3""","=""5s2.5p3.(2D*).4f""","=""3G""","=""4""",7,9,,"=""""","=""L10579""",
"=""280.103""","=""0.005""","=""280.1022+""","=""17""","=""""",,"=""18.198584""","=""22.624976""","=""5s2.5p3.(4S*).6p""","=""5P""","=""1""","=""5s2.5p3.(4S*).7s""","=""5S*""","=""2""",3,5,,"=""""","=""L10579""",
"=""280.302""","=""0.005""","=""280.3041+""","=""3""","=""""",,"=""18.324543""","=""22.747747""","=""5s2.5p3.(2D*).5d""","=""3S*""","=""1""","=""5s2.5p3.(2D*).4f""","=""1P""","=""1""",3,3,,"=""""","=""L10579""",
"=""280.592""","=""0.005""","=""280.5917+""","=""4""","=""""",,"=""18.395552""","=""22.814221""","=""5s2.5p3.(2D*).5d""","=""3P*""","=""2""","=""5s2.5p3.(2P*).6p""","=""1D""","=""2""",5,5,,"=""""","=""L10579""",
"=""280.644""","=""0.001""","=""280.6438+""","=""1""","=""""",,"=""20.726877""","=""25.144727""","=""5s2.5p3.(4S*).4f""","=""5F""","=""1""","=""5s2.5p3.(2D*).6d""","=""1P*""","=""1""",3,3,,"=""""","=""L7270""",
"=""280.723""","=""0.005""","=""280.7227+""","=""6""","=""""",,"=""16.907413""","=""21.324020""","=""5s2.5p3.(2P*).5d""","=""1D*""","=""2""","=""5s2.5p3.(2D*).6p""","=""1D""","=""2""",5,5,,"=""""","=""L10579""",
"=""280.805""","=""0.005""","=""280.8045+""","=""12""","=""""",,"=""20.387793""","=""24.803113""","=""5s2.5p3.(2D*).6p""","=""1F""","=""3""","=""5s2.5p3.(2D*).6d""","=""3G*""","=""4""",7,9,,"=""""","=""L10579""",
"=""280.929""","=""0.005""","=""280.9284+""","=""7""","=""""",,"=""18.400847""","=""22.814221""","=""5s2.5p3.(2D*).5d""","=""1F*""","=""3""","=""5s2.5p3.(2P*).6p""","=""1D""","=""2""",7,5,,"=""""","=""L10579""",
"=""280.940""","=""0.005""","=""280.9398+""","=""7""","=""""",,"=""20.387793""","=""24.800987""","=""5s2.5p3.(2D*).6p""","=""1F""","=""3""","=""5s2.5p3.(2D*).7s""","=""3D*""","=""3""",7,7,,"=""""","=""L10579""",
"=""280.989""","=""0.005""","=""280.9865+""","=""10a*""","=""""",,"=""18.221018""","=""22.633479""","=""5s2.5p3.(4S*).6p""","=""5P""","=""2""","=""5s2.5p3.(4S*).6d""","=""5D*""","=""1""",5,3,,"=""""","=""L10579""",
"=""280.989""","=""0.005""","=""280.9886+""","=""10a*""","=""""",,"=""17.127858""","=""21.540286""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""1""","=""5s2.5p3.(4S*).4f""","=""3F""","=""2""",3,5,,"=""""","=""L10579""",
"=""280.989""","=""0.005""","=""280.9925+""","=""10a*""","=""""",,"=""21.725894""","=""26.138261""","=""5s2.5p3.(2P*).6p""","=""3D""","=""1""","=""5s2.5p3.(2P*).6d""","=""3D*""","=""1""",3,3,,"=""""","=""L10579""",
"=""281.036""","=""0.005""","=""281.0352+""","=""3""","=""""",,"=""16.696632""","=""21.108328""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""2""","=""5s2.5p3.(4S*).4f""","=""3F""","=""3""",5,7,,"=""""","=""L10579""",
"=""281.129""","=""0.005""","=""281.1342+""","=""7bl""","=""""",,"=""19.923182""","=""24.333325""","=""5s2.5p3.(2D*).6p""","=""3F""","=""2""","=""5s2.5p3.(2D*).6d""","=""3G*""","=""3""",5,7,,"=""""","=""L10579""",
"=""281.244""","=""0.005""","=""281.2433+""","=""8""","=""""",,"=""18.198584""","=""22.607016""","=""5s2.5p3.(4S*).6p""","=""5P""","=""1""","=""5s2.5p3.(4S*).6d""","=""5D*""","=""2""",3,5,,"=""""","=""L10579""",
"=""281.529""","=""0.005""","=""281.5290+""","=""13a""","=""""",,"=""18.221018""","=""22.624976""","=""5s2.5p3.(4S*).6p""","=""5P""","=""2""","=""5s2.5p3.(4S*).7s""","=""5S*""","=""2""",5,5,,"=""""","=""L10579""",
"=""281.610""","=""0.005""","=""281.6108+""","=""1""","=""""",,"=""18.781428""","=""23.184107""","=""5s2.5p3.(2P*).6s""","=""3P*""","=""1""","=""5s2.5p3.(2D*).4f""","=""3D""","=""2""",3,5,,"=""""","=""L10579""",
"=""281.675""","=""0.005""","=""281.6738+""","=""16""","=""""",,"=""18.221018""","=""22.622712""","=""5s2.5p3.(4S*).6p""","=""5P""","=""2""","=""5s2.5p3.(4S*).6d""","=""5D*""","=""3""",5,7,,"=""""","=""L10579""",
"=""281.819""","=""0.005""","=""281.8188+""","=""8bl""","=""""",,"=""18.647749""","=""23.047178""","=""5s2.5p3.(2P*).5d""","=""3P*""","=""2""","=""5s2.5p3.(2P*).6p""","=""1P""","=""1""",5,3,,"=""""","=""L10579""",
"=""282.682""","=""0.005""","=""282.6818+""","=""14""","=""""",,"=""18.221018""","=""22.607016""","=""5s2.5p3.(4S*).6p""","=""5P""","=""2""","=""5s2.5p3.(4S*).6d""","=""5D*""","=""2""",5,5,,"=""""","=""L10579""",
"=""282.829""","=""0.005""","=""282.8293+""","=""17""","=""""",,"=""13.837307""","=""18.221018""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""3""","=""5s2.5p3.(4S*).6p""","=""5P""","=""2""",7,5,,"=""""","=""L10579""",
"=""283.366""","=""0.005""","=""283.3661+""","=""2""","=""""",,"=""20.840008""","=""25.215415""","=""5s2.5p3.(2D*).6p""","=""3P""","=""1""","=""5s2.5p3.(2D*).6d""","=""1D*""","=""2""",3,5,,"=""""","=""L10579""",
"=""283.380""","=""0.005""","=""283.3798+""","=""6""","=""""",,"=""17.191426""","=""21.566621""","=""5s2.5p3.(2D*).6s""","=""3D*""","=""3""","=""5s2.5p3.(4S*).4f""","=""3F""","=""4""",7,9,,"=""""","=""L10579""",
"=""283.395""","=""0.005""","=""283.3955+""","=""8""","=""""",,"=""19.923182""","=""24.298134""","=""5s2.5p3.(2D*).6p""","=""3F""","=""2""","=""5s2.5p3.(2D*).6d""","=""3F*""","=""2""",5,5,,"=""""","=""L10579""",
"=""283.964""","=""0.005""","=""283.9639+""","=""5""","=""""",,"=""19.923182""","=""24.289377""","=""5s2.5p3.(2D*).6p""","=""3F""","=""2""","=""5s2.5p3.(2D*).7s""","=""3D*""","=""1""",5,3,,"=""""","=""L10579""",
"=""284.496""","=""0.005""","=""284.4963+""","=""4""","=""""",,"=""17.749112""","=""22.107136""","=""5s2.5p3.(2D*).5d""","=""3D*""","=""3""","=""5s2.5p3.(2D*).4f""","=""3G""","=""3""",7,7,,"=""""","=""L10579""",
"=""284.590""","=""0.005""","=""284.5910+""","=""7""","=""""",,"=""20.627754""","=""24.984329""","=""5s2.5p3.(4S*).4f""","=""5F""","=""3""","=""5s2.5p3.(2D*).6d""","=""3D*""","=""2""",7,5,,"=""""","=""L10579""",
"=""284.851""","=""0.005""","=""284.8513+""","=""14""","=""""",,"=""13.868424""","=""18.221018""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""2""","=""5s2.5p3.(4S*).6p""","=""5P""","=""2""",5,5,,"=""""","=""L10579""",
"=""284.876""","=""0.005""","=""284.8774+""","=""10""","=""""",,"=""18.395552""","=""22.747747""","=""5s2.5p3.(2D*).5d""","=""3P*""","=""2""","=""5s2.5p3.(2D*).4f""","=""1P""","=""1""",5,3,,"=""""","=""L10579""",
"=""285.111""","=""0.005""","=""285.1095+""","=""4""","=""""",,"=""15.574530""","=""19.923182""","=""5s2.5p3.(4S*).6s""","=""3S*""","=""1""","=""5s2.5p3.(2D*).6p""","=""3F""","=""2""",3,5,,"=""""","=""L10579""",
"=""285.751""","=""0.005""","=""285.7487+""","=""3""","=""""",,"=""20.204155""","=""24.543080""","=""5s2.5p3.(2P*).5d""","=""1F*""","=""3""","=""5s2.5p3.(2P*).4f""","=""3G""","=""3""",7,7,,"=""""","=""L10579""",
"=""285.865""","=""0.005""","=""285.8684+""","=""1""","=""""",,"=""17.735716""","=""22.072824""","=""5s2.5p3.(2D*).6s""","=""1D*""","=""2""","=""5s2.5p3.(2P*).6p""","=""3P""","=""1""",5,3,,"=""""","=""u16""",
"=""286.326""","=""0.005""","=""286.3270+""","=""25""","=""""",,"=""13.868424""","=""18.198584""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""2""","=""5s2.5p3.(4S*).6p""","=""5P""","=""1""",5,3,,"=""""","=""L10579""",
"=""286.470""","=""0.005""","=""286.4695+""","=""2""","=""""",,"=""17.735716""","=""22.063723""","=""5s2.5p3.(2D*).6s""","=""1D*""","=""2""","=""5s2.5p3.(2P*).6p""","=""3D""","=""2""",5,5,,"=""""","=""L10579""",
"=""286.546""","=""0.005""","=""286.5385+""","=""8""","=""""",,"=""19.080325""","=""23.407289""","=""5s2.5p3.(2P*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3D""","=""1""",5,3,,"=""""","=""L10579""",
"=""286.929""","=""0.005""","=""286.9277+""","=""3""","=""""",,"=""16.518912""","=""20.840008""","=""5s2.5p3.(2D*).5d""","=""3D*""","=""1""","=""5s2.5p3.(2D*).6p""","=""3P""","=""1""",3,3,,"=""""","=""L10579""",
"=""287.036""","=""0.005""","=""287.0392+""","=""3""","=""""",,"=""18.781428""","=""23.100845""","=""5s2.5p3.(2P*).6s""","=""3P*""","=""1""","=""5s2.5p3.(2P*).6p""","=""3P""","=""2""",3,5,,"=""""","=""L10579""",
"=""287.194""","=""0.005""","=""287.1929+""","=""17""","=""""",,"=""18.634961""","=""22.952066""","=""5s2.5p3.(4S*).6p""","=""3P""","=""1""","=""5s2.5p3.(4S*).6d""","=""3D*""","=""2""",3,5,,"=""""","=""L10579""",
"=""287.211""","=""0.005""","=""287.2107+""","=""17""","=""""",,"=""14.535917""","=""18.852755""","=""5s2.5p3.(4S*).5d""","=""3D*""","=""2""","=""5s2.5p3.(4S*).6p""","=""3P""","=""2""",5,5,,"=""""","=""L10579""",
"=""287.253""","=""0.005""","=""287.2483+""","=""25*""","=""""",,"=""20.668056""","=""24.984329""","=""5s2.5p3.(2D*).6p""","=""3D""","=""3""","=""5s2.5p3.(2D*).6d""","=""3D*""","=""2""",7,5,,"=""""","=""L10579""",
"=""287.253""","=""0.005""","=""287.2517+""","=""25*""","=""""",,"=""15.842966""","=""20.159187""","=""5s2.5p3.(2D*).5d""","=""3G*""","=""4""","=""5s2.5p3.(2D*).6p""","=""3F""","=""3""",9,7,,"=""""","=""L10579""",
"=""287.359""","=""0.005""","=""287.3589+""","=""4""","=""""",,"=""17.749112""","=""22.063723""","=""5s2.5p3.(2D*).5d""","=""3D*""","=""3""","=""5s2.5p3.(2P*).6p""","=""3D""","=""2""",7,5,,"=""""","=""L10579""",
"=""287.413""","=""0.005""","=""287.4112+""","=""4""","=""""",,"=""17.412067""","=""21.725894""","=""5s2.5p3.(2P*).5d""","=""3P*""","=""0""","=""5s2.5p3.(2P*).6p""","=""3D""","=""1""",1,3,,"=""""","=""L10579""",
"=""288.020""","=""0.005""","=""288.0193+""","=""5""","=""""",,"=""20.840008""","=""25.144727""","=""5s2.5p3.(2D*).6p""","=""3P""","=""1""","=""5s2.5p3.(2D*).6d""","=""1P*""","=""1""",3,3,,"=""""","=""L10579""",
"=""288.753""","=""0.005""","=""288.7494+""","=""12""","=""""",,"=""20.690494""","=""24.984329""","=""5s2.5p3.(4S*).4f""","=""5F""","=""2""","=""5s2.5p3.(2D*).6d""","=""3D*""","=""2""",5,5,,"=""""","=""L10579""",
"=""288.778""","=""0.005""","=""288.7810+""","=""2""","=""""",,"=""20.204155""","=""24.497520""","=""5s2.5p3.(2P*).5d""","=""1F*""","=""3""","=""5s2.5p3.(4S*).5f""","=""5F""","=""3""",7,7,,"=""""","=""L10579""",
"=""289.082""","=""0.005""","=""289.0803+""","=""8""","=""""",,"=""20.396845""","=""24.685765""","=""5s2.5p3.(2D*).6p""","=""1P""","=""1""","=""5s2.5p3.(2D*).6d""","=""3S*""","=""1""",3,3,,"=""""","=""L10579""",
"=""289.257""","=""0.005""","=""289.2553+""","=""18""","=""""",,"=""15.636859""","=""19.923182""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""3""","=""5s2.5p3.(2D*).6p""","=""3F""","=""2""",7,5,,"=""""","=""L10579""",
"=""289.589""","=""0.005""","=""289.5913+""","=""6""","=""""",,"=""18.852755""","=""23.134106""","=""5s2.5p3.(4S*).6p""","=""3P""","=""2""","=""5s2.5p3.(4S*).6d""","=""3D*""","=""1""",5,3,,"=""""","=""L10579""",
"=""289.692""","=""0.005""","=""289.6925+""","=""2""","=""""",,"=""19.080325""","=""23.360180""","=""5s2.5p3.(2P*).5d""","=""3D*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3P""","=""2""",5,5,,"=""""","=""L10579""",
"=""289.750""","=""0.005""","=""289.7499+""","=""14""","=""""",,"=""13.942011""","=""18.221018""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""1""","=""5s2.5p3.(4S*).6p""","=""5P""","=""2""",3,5,,"=""""","=""L10579""",
"=""289.855""","=""0.005""","=""289.8532+""","=""4""","=""""",,"=""17.448412""","=""21.725894""","=""5s2.5p3.(2P*).5d""","=""3P*""","=""1""","=""5s2.5p3.(2P*).6p""","=""3D""","=""1""",3,3,,"=""""","=""L10579""",
"=""290.314""","=""0.005""","=""290.3105+""","=""5""","=""""",,"=""20.713584""","=""24.984329""","=""5s2.5p3.(2D*).6p""","=""3P""","=""2""","=""5s2.5p3.(2D*).6d""","=""3D*""","=""2""",5,5,,"=""""","=""L10579""",
"=""290.502""","=""0.005""","=""290.5020+""","=""7""","=""""",,"=""19.267256""","=""23.535185""","=""5s2.5p3.(2P*).5d""","=""3D*""","=""1""","=""5s2.5p3.(2D*).4f""","=""1D""","=""2""",3,5,,"=""""","=""L10579""",
"=""290.741""","=""0.005""","=""290.7409+""","=""15""","=""""",,"=""16.385744""","=""20.650166""","=""5s2.5p3.(2D*).5d""","=""3G*""","=""5""","=""5s2.5p3.(2D*).6p""","=""3F""","=""4""",11,9,,"=""""","=""L10579""",
"=""291.094""","=""0.005""","=""291.0948+""","=""3""","=""""",,"=""20.204155""","=""24.463393""","=""5s2.5p3.(2P*).5d""","=""1F*""","=""3""","=""5s2.5p3.(4S*).5f""","=""5F""","=""4""",7,9,,"=""""","=""L10579""",
"=""291.122""","=""0.005""","=""291.1298+""","=""12""","=""""",,"=""20.117672""","=""24.376398""","=""5s2.5p3.(2D*).6p""","=""3D""","=""2""","=""5s2.5p3.(2D*).6d""","=""3F*""","=""3""",5,7,,"=""""","=""L10579""",
"=""291.233""","=""0.005""","=""291.2333+""","=""6""","=""""",,"=""18.324543""","=""22.581755""","=""5s2.5p3.(2D*).5d""","=""3S*""","=""1""","=""5s2.5p3.(2P*).6p""","=""3S""","=""1""",3,3,,"=""""","=""L10579""",
"=""291.276""","=""0.005""","=""291.2770+""","=""19""","=""""",,"=""13.942011""","=""18.198584""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""1""","=""5s2.5p3.(4S*).6p""","=""5P""","=""1""",3,3,,"=""""","=""L10579""",
"=""291.323""","=""0.005""","=""291.3216+""","=""20""","=""""",,"=""18.852755""","=""23.108676""","=""5s2.5p3.(4S*).6p""","=""3P""","=""2""","=""5s2.5p3.(4S*).6d""","=""3D*""","=""3""",5,7,,"=""""","=""L10579""",
"=""291.499""","=""0.005""","=""291.4972+""","=""18""","=""""",,"=""15.459755""","=""19.713113""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""2""","=""5s2.5p3.(2D*).6p""","=""3D""","=""1""",5,3,,"=""""","=""L10579""",
"=""291.589""","=""0.005""","=""291.5880+""","=""7""","=""""",,"=""20.625425""","=""24.877458""","=""5s2.5p3.(4S*).4f""","=""5F""","=""4""","=""5s2.5p3.(2D*).6d""","=""3D*""","=""3""",9,7,,"=""""","=""L10579""",
"=""291.748""","=""0.005""","=""291.7479+""","=""8""","=""""",,"=""20.627754""","=""24.877458""","=""5s2.5p3.(4S*).4f""","=""5F""","=""3""","=""5s2.5p3.(2D*).6d""","=""3D*""","=""3""",7,7,,"=""""","=""L10579""",
"=""291.845""","=""0.005""","=""291.8438+""","=""15""","=""""",,"=""16.139486""","=""20.387793""","=""5s2.5p3.(2D*).5d""","=""3F*""","=""4""","=""5s2.5p3.(2D*).6p""","=""1F""","=""3""",9,7,,"=""""","=""L10579""",
"=""292.439""","=""0.005""","=""292.4376+""","=""16""","=""""",,"=""16.385744""","=""20.625425""","=""5s2.5p3.(2D*).5d""","=""3G*""","=""5""","=""5s2.5p3.(4S*).4f""","=""5F""","=""4""",11,9,,"=""""","=""L10579""",
"=""292.482""","=""0.005""","=""292.4814+""","=""11""","=""""",,"=""18.647749""","=""22.886795""","=""5s2.5p3.(2P*).5d""","=""3P*""","=""2""","=""5s2.5p3.(2P*).6p""","=""3D""","=""3""",5,7,,"=""""","=""L10579""",
"=""292.693""","=""0.005""","=""292.6916+""","=""11""","=""""",,"=""20.627754""","=""24.863755""","=""5s2.5p3.(4S*).4f""","=""5F""","=""3""","=""5s2.5p3.(2D*).7s""","=""1D*""","=""2""",7,5,,"=""""","=""L10579""",
"=""292.799""","=""0.005""","=""292.7988+""","=""4""","=""""",,"=""19.172838""","=""23.407289""","=""5s2.5p3.(2D*).5d""","=""3P*""","=""1""","=""5s2.5p3.(2D*).4f""","=""3D""","=""1""",3,3,,"=""""","=""L10579""",
"=""293.113""","=""0.005""","=""293.1128+""","=""18""","=""""",,"=""20.625425""","=""24.855339""","=""5s2.5p3.(4S*).4f""","=""5F""","=""4""","=""5s2.5p3.(2D*).6d""","=""3G*""","=""5""",9,11,,"=""""","=""L10579""",
"=""293.295""","=""0.005""","=""293.2946+""","=""10bl""","=""""",,"=""20.650166""","=""24.877458""","=""5s2.5p3.(2D*).6p""","=""3F""","=""4""","=""5s2.5p3.(2D*).6d""","=""3D*""","=""3""",9,7,,"=""""","=""L10579""",
"=""293.362""","=""0.005""","=""293.3624+""","=""18""","=""""",,"=""13.972269""","=""18.198584""","=""5s2.5p3.(4S*).5d""","=""5D*""","=""0""","=""5s2.5p3.(4S*).6p""","=""5P""","=""1""",1,3,,"=""""","=""L10579""",
"=""293.658""","=""0.005""","=""293.6570+""","=""10""","=""""",,"=""20.387793""","=""24.609869""","=""5s2.5p3.(2D*).6p""","=""1F""","=""3""","=""5s2.5p3.(2D*).6d""","=""3P*""","=""2""",7,5,,"=""""","=""L10579""",
"=""293.672""","=""0.005""","=""293.6718+""","=""15bl""","=""""",,"=""20.627754""","=""24.849617""","=""5s2.5p3.(4S*).4f""","=""5F""","=""3""","=""5s2.5p3.(2D*).6d""","=""3F*""","=""4""",7,9,,"=""""","=""L10579""",
"=""293.997""","=""0.005""","=""293.9957+""","=""12""","=""""",,"=""20.159187""","=""24.376398""","=""5s2.5p3.(2D*).6p""","=""3F""","=""3""","=""5s2.5p3.(2D*).6d""","=""3F*""","=""3""",7,7,,"=""""","=""L10579""",
"=""294.059""","=""0.005""","=""294.0581+""","=""10""","=""""",,"=""18.395552""","=""22.611867""","=""5s2.5p3.(2D*).5d""","=""3P*""","=""2""","=""5s2.5p3.(2D*).4f""","=""3D""","=""3""",5,7,,"=""""","=""L10579""",
"=""294.107""","=""0.005""","=""294.1044+""","=""17""","=""""",,"=""20.117672""","=""24.333325""","=""5s2.5p3.(2D*).6p""","=""3D""","=""2""","=""5s2.5p3.(2D*).6d""","=""3G*""","=""3""",5,7,,"=""""","=""L10579""",
