obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""""","=""7645.4""","=""""","=""1.23e+06""",A,"=""13.501882""","=""13.664049""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.7p""","=""2P*""","=""3/2""",6,4,,"=""c31""","=""""",
"=""""","=""7646.5""","=""""","=""1.37e+05""",A,"=""13.501904""","=""13.664049""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""3/2""",4,4,,"=""c31""","=""""",
"=""""","=""7672.4""","=""""","=""1.36e+06""",A,"=""13.501904""","=""13.663503""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""1/2""",4,2,,"=""c31""","=""""",
"=""""","=""7677.6""","=""""","=""1.21e+06""",A,"=""14.013965""","=""14.175453""","=""2p6.8p""","=""2P*""","=""1/2""","=""2p6.8d""","=""2D""","=""3/2""",2,4,,"=""c31""","=""""",
"=""""","=""7694.4""","=""""","=""2.41e+05""",A,"=""14.014317""","=""14.175453""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""3/2""",4,4,,"=""c31""","=""""",
"=""""","=""7694.7""","=""""","=""1.44e+06""",A,"=""14.014317""","=""14.175446""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""5/2""",4,6,,"=""c31""","=""""",
"=""""","=""7942.1""","=""""","=""7.85e+05""",A,"=""14.013965""","=""14.170075""","=""2p6.8p""","=""2P*""","=""1/2""","=""2p6.9s""","=""2S""","=""1/2""",2,2,,"=""c31""","=""""",
"=""""","=""7960.1""","=""""","=""1.57e+06""",A,"=""14.014317""","=""14.170075""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.9s""","=""2S""","=""1/2""",4,2,,"=""c31""","=""""",
"=""""","=""10061.6""","=""""","=""1.53e+05""",C+,"=""14.362900""","=""14.486125""","=""2p6.9f""","=""2F*""","=""5/2""","=""2p6.10d""","=""2D""","=""3/2""",6,4,,"=""c59,LS""","=""""",
"=""""","=""10061.9""","=""""","=""1.46e+05""",C+,"=""14.362900""","=""14.486122""","=""2p6.9f""","=""2F*""","=""7/2""","=""2p6.10d""","=""2D""","=""5/2""",8,6,,"=""c59,LS""","=""""",
"=""""","=""10061.9""","=""""","=""7.25e+03""",D+,"=""14.362900""","=""14.486122""","=""2p6.9f""","=""2F*""","=""5/2""","=""2p6.10d""","=""2D""","=""5/2""",6,6,,"=""c59,LS""","=""""",
"=""""","=""11063.3""","=""""","=""5.56e+05""",A,"=""13.902249""","=""14.014317""","=""2p6.8s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""3/2""",2,4,,"=""c31""","=""""",
"=""""","=""11098.2""","=""""","=""5.52e+05""",A,"=""13.902249""","=""14.013965""","=""2p6.8s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""1/2""",2,2,,"=""c31""","=""""",
"=""""","=""11140.2""","=""""","=""6.13e+05""",A,"=""14.245386""","=""14.356681""","=""2p6.9p""","=""2P*""","=""1/2""","=""2p6.9d""","=""2D""","=""3/2""",2,4,,"=""c31""","=""""",
"=""""","=""11164.2""","=""""","=""1.22e+05""",A,"=""14.245626""","=""14.356681""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""3/2""",4,4,,"=""c31""","=""""",
"=""""","=""11164.8""","=""""","=""7.33e+05""",A,"=""14.245626""","=""14.356675""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""5/2""",4,6,,"=""c31""","=""""",
