obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""256.5154""","=""0.0002""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""257.5612""","=""0.0002""","=""257.56124""","=""7000""","=""9.0e+07""",,"=""13.1529893""","=""17.9667648""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""257.8180""","=""0.0003""","=""257.81851""","=""12""","=""3.5e+06""",,"=""12.8786481""","=""17.6876201""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""","=""5d10.10d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""258.9846""","=""0.0003""","=""258.98463""","=""15""","=""3.2e+05""",,"=""13.179446""","=""17.9667648""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""259.0608""","=""0.0002""","=""259.06084""","=""15""","=""4.5e+06""",,"=""13.1529893""","=""17.9388997""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d10.11d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""259.9172""","=""0.0002""","=""259.91712""","=""1500""","=""1.6e+07""",,"=""13.1529893""","=""17.9231329""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""259.9583""","=""0.0003""","=""259.95825""","=""12""","=""2.4e+05""",,"=""11.666025""","=""16.4354135""","=""5d9.6s.6p""","=""(2D<5/2>,3P<2>)*""","=""3/2""","=""5d10.9s""","=""2S""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""260.3874""","=""0.0002""","=""260.38750""","=""8000""","=""1.0e+08""",,"=""13.1689890""","=""17.9305154""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""262.7429""","=""0.0003""","=""262.74300""","=""8""","=""1.3e+05""",,"=""12.5052160""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""262.8635""","=""0.0002""","=""""","=""15""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""265.4171""","=""0.0002""","=""265.41722""","=""3000""","=""7.7e+06""",,"=""13.5112688""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""266.4540""","=""0.0002""","=""266.45388""","=""3000""","=""1.1e+07""",,"=""13.5112688""","=""18.1643892""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""266.9475""","=""0.0003""","=""266.94703""","=""15""","=""8.3e+05""",,"=""13.5380390""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""267.1761""","=""0.0002""","=""267.1760""","=""30c""","=""6.2e+07""",,"=""15.4502653""","=""20.090809""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<3/2>,1/2)<1>,5/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""269.1800""","=""0.0003""","=""269.17893""","=""100""","=""3.8e+06""",,"=""13.0163742""","=""17.6223884""","=""5d10.6d""","=""2D""","=""3/2""","=""5d10.8f""","=""2F*""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""269.3448""","=""0.0003""","=""""","=""10""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""269.9175""","=""0.0003""","=""269.91733""","=""30""","=""4.0e+06""",,"=""13.7838307""","=""18.377245""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""270.3247""","=""0.0003""","=""270.32461""","=""1500""","=""7.4e+07""",,"=""13.5112688""","=""18.0977621""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""270.6121""","=""0.0002""","=""270.61212""","=""1000""","=""1.2e+07""",,"=""12.7931699""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""271.1235""","=""0.0002""","=""271.12349""","=""150""","=""9.7e+06""",,"=""13.5112688""","=""18.0842477""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""272.6117""","=""0.0002""","=""""","=""15""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""273.0289""","=""0.0002""","=""273.02861""","=""120""","=""8.5e+06""",,"=""13.1529893""","=""17.6940591""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d10.10d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""273.1225""","=""0.0003""","=""273.12294""","=""8""","=""1.1e+05""",,"=""13.4272634""","=""17.9667648""","=""5d10.7p""","=""2P*""","=""1/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""273.3411""","=""0.0003""","=""273.34030""","=""100""","=""3.8e+06""",,"=""13.0857934""","=""17.6216852""","=""5d10.6d""","=""2D""","=""5/2""","=""5d10.8f""","=""2F*""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""274.3612""","=""0.0005""","=""274.3616""","=""3""","=""2.8e+05""",,"=""15.1211623""","=""19.640169""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<2>)""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""274.4004""","=""0.0003""","=""274.39985""","=""5c""","=""1.5e+05""",,"=""12.7931699""","=""17.3115470""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""3/2""","=""5d10.9d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""275.0616""","=""0.0002""","=""275.06159""","=""80""","=""5.5e+06""",,"=""13.4272634""","=""17.934770""","=""5d10.7p""","=""2P*""","=""1/2""","=""5d10.11d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""276.2748""","=""0.0002""","=""276.27493""","=""7000""","=""8.3e+07""",,"=""13.5112688""","=""17.9989795""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""276.5344""","=""0.0003""","=""276.53433""","=""25w""","=""4.2e+06""",,"=""13.8826922""","=""18.366193""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<2>,3/2]""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""276.8277""","=""0.0002""","=""276.82794""","=""500""","=""3.9e+06""",,"=""13.7132037""","=""18.1919495""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""276.9715""","=""0.0002""","=""""","=""25""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""277.2084""","=""0.0002""","=""""","=""40s""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""277.4093""","=""0.0002""","=""277.40932""","=""25""","=""1.8e+06""",,"=""13.7132037""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""277.9331""","=""0.0002""","=""277.93286""","=""150""","=""2.8e+06""",,"=""13.5380390""","=""17.9989795""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""278.2723""","=""0.0002""","=""278.27249""","=""2500""","=""2.0e+07""",,"=""13.5112688""","=""17.9667648""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""278.5419""","=""0.0002""","=""278.54197""","=""700""","=""2.9e+06""",,"=""13.7132037""","=""18.1643892""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""278.9183""","=""0.0002""","=""278.91864""","=""3500""","=""4.3e+06""",,"=""12.5052160""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""279.1251""","=""0.0002""","=""279.12493""","=""80""","=""4.0e+07""",,"=""13.1529893""","=""17.594878""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d10.11s""","=""2S""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""279.6909""","=""0.0002""","=""279.69101""","=""300""","=""5.5e+06""",,"=""12.8786481""","=""17.3115470""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""","=""5d10.9d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""279.8181""","=""0.0002""","=""279.81811""","=""3000c""","=""1.3e+07""",,"=""12.7931699""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""279.9549""","=""0.0002""","=""279.95456""","=""500""","=""6.0e+06""",,"=""13.5380390""","=""17.9667648""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""280.71822""","=""0.00007""","=""280.71822""","=""75000""","=""8.0e+05""",,"=""6.2680915""","=""10.6847695""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""281.0245""","=""0.0002""","=""281.02452""","=""1500""","=""1.6e+07""",,"=""13.5112688""","=""17.9231329""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""281.57415""","=""0.00005""","=""281.57415""","=""400c""","=""""",,"=""0.0000000""","=""4.40325219""","=""5d10.6s""","=""2S""","=""1/2""","=""5d9.6s2""","=""2D""","=""5/2""",2,6,UT,"=""""","=""L11760""",
"=""281.8633""","=""0.0002""","=""281.86346""","=""700""","=""2.2e+06""",,"=""13.7838307""","=""18.1825633""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""282.7404""","=""0.0003""","=""282.74012""","=""30""","=""1.6e+06""",,"=""13.5380390""","=""17.9231329""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""282.7743""","=""0.0002""","=""282.77466""","=""120""","=""2.2e+06""",,"=""13.7132037""","=""18.0977621""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""282.9673""","=""0.0003""","=""""","=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""283.0327""","=""0.0002""","=""283.03286""","=""200""","=""1.0e+06""",,"=""13.7838307""","=""18.1643892""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""283.6488""","=""0.0002""","=""283.64894""","=""35""","=""3.5e+05""",,"=""13.7132037""","=""18.0842477""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""283.9840""","=""0.0007""","=""""","=""10""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""284.8512""","=""0.0001""","=""284.85124""","=""3500000""","=""3.0e+08""",,"=""7.5144792""","=""11.8670739""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d10.7s""","=""2S""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""285.3225""","=""0.0002""","=""285.32239""","=""2500""","=""1.1e+07""",,"=""12.8786481""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""287.4043""","=""0.0002""","=""287.40420""","=""5000""","=""1.8e+07""",,"=""13.7838307""","=""18.0977621""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""288.3073""","=""0.0002""","=""288.30739""","=""100""","=""2.2e+05""",,"=""13.7838307""","=""18.0842477""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""288.3440""","=""0.0002""","=""288.34399""","=""700""","=""1.3e+07""",,"=""13.8826922""","=""18.1825633""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d9.6p2""","=""(2D<5/2>,3P<0>)""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""289.3407""","=""0.0003""","=""289.34030""","=""15h""","=""1.4e+06""",,"=""12.8786481""","=""17.163713""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""","=""5d10.10s""","=""2S""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""290.3496""","=""0.0002""","=""290.34967""","=""700""","=""1.6e+05""",,"=""12.5052160""","=""16.7753844""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""290.4895""","=""0.0002""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""291.0186""","=""0.0004""","=""291.01835""","=""500""","=""9.0e+06""",,"=""13.4272634""","=""17.6876201""","=""5d10.7p""","=""2P*""","=""1/2""","=""5d10.10d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""291.71036""","=""0.00003""","=""291.71038""","=""300000E""","=""7.8e+05""",,"=""6.2680915""","=""10.5183412""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""293.6762""","=""0.0004""","=""293.67609""","=""30000""","=""3.8e+07""",,"=""13.1529893""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""293.9885""","=""0.0004""","=""293.98870""","=""2500""","=""7.0e+06""",,"=""13.7132037""","=""17.9305154""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""7/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""294.1397""","=""0.0004""","=""294.13955""","=""2000""","=""2.2e+07""",,"=""13.7838307""","=""17.9989795""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""294.7935""","=""0.0004""","=""294.79329""","=""250000""","=""1.7e+08""",,"=""13.1689890""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""295.5988""","=""0.0004""","=""295.59927""","=""1500""","=""9.5e+06""",,"=""13.0163742""","=""17.2107079""","=""5d10.6d""","=""2D""","=""3/2""","=""5d10.7f""","=""2F*""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""296.4048""","=""0.0004""","=""296.40486""","=""700""","=""8.8e+06""",,"=""13.7838307""","=""17.9667648""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""296.5966""","=""0.0004""","=""""","=""10c""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""296.7226""","=""0.0004""","=""296.72283""","=""15""","=""7.2e+04""",,"=""12.5052160""","=""16.6836676""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d10.8d""","=""2D""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""297.4941""","=""0.0004""","=""297.49437""","=""120""","=""8.0e+06""",,"=""13.4272634""","=""17.594878""","=""5d10.7p""","=""2P*""","=""1/2""","=""5d10.11s""","=""2S""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""297.5986""","=""0.0004""","=""297.59872""","=""1200h""","=""1.1e+07""",,"=""13.1529893""","=""17.3191429""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d10.9d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""298.1424""","=""0.0004""","=""298.14231""","=""100h""","=""1.6e+06""",,"=""13.1529893""","=""17.3115470""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d10.9d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""298.2383""","=""0.0004""","=""298.23821""","=""250""","=""1.1e+06""",,"=""12.7931699""","=""16.9503903""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<3>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""298.7463""","=""0.0004""","=""298.74602""","=""80h""","=""1.1e+05""",,"=""13.1689890""","=""17.3191429""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d10.9d""","=""2D""","=""5/2""",8,6,,"=""T7226""","=""L11760""",
"=""299.5293""","=""0.0004""","=""299.52922""","=""140""","=""8.0e+05""",,"=""13.7838307""","=""17.9231329""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""5/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""300.0428""","=""0.0004""","=""300.0435""","=""10""","=""2.8e+04""",,"=""15.1211623""","=""19.253370""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""5/2""","=""5d9.6p2""","=""(2D<5/2>,3P<1>)""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""300.5261""","=""0.0004""","=""300.52620""","=""300h""","=""6.0e+07""",,"=""13.8826922""","=""18.008263""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""300.5739""","=""0.0004""","=""300.57399""","=""100""","=""6.3e+05""",,"=""13.0857934""","=""17.2107079""","=""5d10.6d""","=""2D""","=""5/2""","=""5d10.7f""","=""2F*""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""300.7383""","=""0.0004""","=""300.73796""","=""2000""","=""9.5e+06""",,"=""13.0857934""","=""17.2084589""","=""5d10.6d""","=""2D""","=""5/2""","=""5d10.7f""","=""2F*""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""301.2039""","=""0.0004""","=""301.20395""","=""300""","=""1.0e+07""",,"=""13.8826922""","=""17.9989795""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""303.5799""","=""0.0004""","=""303.57981""","=""2000""","=""4.2e+07""",,"=""13.8826922""","=""17.9667648""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""304.5496""","=""0.0004""","=""304.54971""","=""25p""","=""9.2e+03""",,"=""13.1529893""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""304.6047""","=""0.0004""","=""304.60442""","=""30w""","=""1.9e+05""",,"=""13.1689890""","=""17.2393239""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d10.6g""","=""2G""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""304.6047""","=""0.0004""","=""304.60444""","=""30w""","=""6.9e+03""",,"=""13.1689890""","=""17.2393235""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""7/2""","=""5d10.6g""","=""2G""","=""7/2""",8,8,,"=""T7226""","=""L11760""",
"=""304.9390""","=""0.0004""","=""304.93807""","=""25""","=""2.4e+05""",,"=""12.5052160""","=""16.5710973""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""5/2""","=""5d10.5g""","=""2G""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""305.6654""","=""0.0004""","=""305.66532""","=""60""","=""1.8e+06""",,"=""13.8826922""","=""17.9388997""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d10.11d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""306.5420""","=""0.0004""","=""306.5418""","=""800""","=""6.0e+06""",,"=""13.179446""","=""17.2240553""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""1/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""306.8576""","=""0.0004""","=""306.85811""","=""480""","=""8.0e+06""",,"=""13.8826922""","=""17.9231329""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,3/2]""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""307.0069""","=""0.0004""","=""""","=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""307.1370""","=""0.0004""","=""""","=""35""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""308.8446""","=""0.0004""","=""""","=""1100c""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""310.3568""","=""0.0004""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""311.7099""","=""0.0004""","=""311.71025""","=""15000""","=""8.8e+06""",,"=""11.8670739""","=""15.8446203""","=""5d10.7s""","=""2S""","=""1/2""","=""5d10.8p""","=""2P*""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""314.0589""","=""0.0004""","=""""","=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""317.3034""","=""0.0003""","=""317.30326""","=""40h""","=""1.2e+05""",,"=""12.7931699""","=""16.7006053""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""3/2""","=""5d10.8d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""318.8666""","=""0.0004""","=""""","=""70h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""319.1942""","=""0.0003""","=""319.19451""","=""7500""","=""1.5e+07""",,"=""13.4272634""","=""17.3115470""","=""5d10.7p""","=""2P*""","=""1/2""","=""5d10.9d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""319.2514""","=""0.0003""","=""""","=""35""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
