obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""198.973""","=""0.001""","=""198.973+""","=""9""","=""""",,"=""18.43459""","=""24.66580""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""199.043""","=""0.001""","=""199.043+""","=""1""","=""""",,"=""22.63592""","=""28.86493""","=""5s2.5p2.(1D).5d""","=""2P""","=""3/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""199.355""","=""0.001""","=""199.354+""","=""10""","=""""",,"=""18.68904""","=""24.90835""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""199.866""","=""0.001""","=""199.865+""","=""7""","=""""",,"=""17.58398""","=""23.78739""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""200.000""","=""0.001""","=""199.999""","=""1""","=""""",,"=""20.95352""","=""27.15275""","=""5s2.5p2.(3P).5d""","=""2D""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""200.101""","=""0.001""","=""200.100+""","=""4""","=""""",,"=""22.19323""","=""28.38933""","=""5s2.5p2.(1D).5d""","=""2D""","=""5/2""","=""5s2.5p2.(1S).4f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""201.492""","=""0.001""","=""201.490+""","=""6""","=""""",,"=""20.58079""","=""26.73415""","=""5s.5p4""","=""2P""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""202.671""","=""0.001""","=""202.671+""","=""11""","=""""",,"=""19.32466""","=""25.44218""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""203.146""","=""0.001""","=""203.141+""","=""1""","=""""",,"=""21.13810""","=""27.24147""","=""5s2.5p2.(3P).6s""","=""4P""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""204.174""","=""0.001""","=""204.172+""","=""9""","=""""",,"=""19.79318""","=""25.86572""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""204.216""","=""0.001""","=""204.215+""","=""8""","=""""",,"=""17.58398""","=""23.65526""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""204.682""","=""0.001""","=""204.682+""","=""10""","=""""",,"=""19.49094""","=""25.54833""","=""5s2.5p2.(3P).6s""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""205.108""","=""0.001""","=""205.108+""","=""9""","=""""",,"=""17.99081""","=""24.03565""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2S*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""205.510""","=""0.001""","=""205.509+""","=""9""","=""""",,"=""18.68904""","=""24.72208""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""206.136""","=""0.001""","=""206.137+""","=""4""","=""""",,"=""21.13810""","=""27.15275""","=""5s2.5p2.(3P).6s""","=""4P""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""206.371""","=""0.001""","=""206.374+""","=""1*""","=""""",,"=""20.49211""","=""26.49984""","=""5s2.5p2.(3P).6s""","=""4P""","=""3/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""206.371""","=""0.001""","=""206.372+""","=""1*""","=""""",,"=""21.82641""","=""27.83423""","=""5s2.5p2.(3P).5d""","=""2F""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""208.259""","=""0.001""","=""208.257+""","=""11""","=""""",,"=""17.58398""","=""23.53742""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""208.526""","=""0.001""","=""208.524+""","=""9""","=""""",,"=""19.91993""","=""25.86572""","=""5s2.5p2.(1D).5d""","=""2G""","=""7/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""208.729""","=""0.001""","=""208.729+""","=""9*""","=""""",,"=""20.01535""","=""25.95531""","=""5s2.5p2.(3P).5d""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""208.729""","=""0.001""","=""208.728+""","=""9*""","=""""",,"=""20.95352""","=""26.89350""","=""5s2.5p2.(3P).5d""","=""2D""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""209.113""","=""0.001""","=""209.113+""","=""7""","=""""",,"=""18.43459""","=""24.36365""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""209.471""","=""0.001""","=""209.467+""","=""1""","=""""",,"=""20.58079""","=""26.49984""","=""5s.5p4""","=""2P""","=""3/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""209.845""","=""0.001""","=""209.846+""","=""6""","=""""",,"=""18.12730""","=""24.03565""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2S*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""209.907""","=""0.001""","=""209.907+""","=""12""","=""""",,"=""18.43459""","=""24.34122""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""210.909""","=""0.001""","=""210.909+""","=""12""","=""""",,"=""19.79318""","=""25.67175""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""211.912""","=""0.001""","=""211.912+""","=""11""","=""""",,"=""21.43590""","=""27.28664""","=""5s2.5p2.(1D).5d""","=""2P""","=""1/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""211.925""","=""0.001""","=""211.925+""","=""11""","=""""",,"=""20.01535""","=""25.86572""","=""5s2.5p2.(3P).5d""","=""4P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""212.205""","=""0.001""","=""212.206+""","=""8""","=""""",,"=""16.49330""","=""22.33594""","=""5s2.5p2.(3P).5d""","=""2P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4G*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""212.317""","=""0.001""","=""212.316+""","=""9""","=""""",,"=""18.43459""","=""24.27420""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""212.372""","=""0.001""","=""212.372+""","=""9""","=""""",,"=""19.32466""","=""25.16273""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""212.449""","=""0.001""","=""212.448+""","=""6""","=""""",,"=""19.79318""","=""25.62916""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""212.915""","=""0.001""","=""212.916+""","=""1""","=""""",,"=""17.97910""","=""23.80225""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""213.063""","=""0.001""","=""213.061+""","=""1""","=""""",,"=""19.49094""","=""25.31013""","=""5s2.5p2.(3P).6s""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""213.238""","=""0.001""","=""213.237+""","=""5""","=""""",,"=""17.58398""","=""23.39837""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""213.401""","=""0.001""","=""213.403+""","=""10""","=""""",,"=""21.47677""","=""27.28664""","=""5s2.5p2.(3P).6s""","=""2P""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""214.469""","=""0.001""","=""214.468+""","=""13""","=""""",,"=""17.55924""","=""23.34025""","=""5s2.5p2.(3P).5d""","=""4F""","=""7/2""","=""5s2.5p2.(3P).4f""","=""4G*""","=""9/2""",8,10,,"=""""","=""L11502""",
"=""215.159""","=""0.001""","=""215.159+""","=""8""","=""""",,"=""20.19287""","=""25.95531""","=""5s2.5p2.(3P).5d""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""215.432""","=""0.001""","=""215.432+""","=""9""","=""""",,"=""19.79318""","=""25.54833""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""215.558""","=""0.001""","=""215.557+""","=""12""","=""""",,"=""19.91993""","=""25.67175""","=""5s2.5p2.(1D).5d""","=""2G""","=""7/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""217.167""","=""0.001""","=""217.165+""","=""3""","=""""",,"=""19.91993""","=""25.62916""","=""5s2.5p2.(1D).5d""","=""2G""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""217.450""","=""0.001""","=""217.450+""","=""9""","=""""",,"=""18.68904""","=""24.39078""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""218.594""","=""0.001""","=""218.594+""","=""10""","=""""",,"=""20.28341""","=""25.95531""","=""5s2.5p2.(3P).5d""","=""2D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""218.709""","=""0.001""","=""218.707+""","=""11""","=""""",,"=""16.92333""","=""22.59229""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""218.777""","=""0.001""","=""218.778+""","=""11""","=""""",,"=""17.58398""","=""23.25112""","=""5s2.5p2.(1D).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""218.882""","=""0.001""","=""218.882+""","=""9""","=""""",,"=""17.99081""","=""23.65526""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""219.051""","=""0.001""","=""219.050+""","=""11""","=""""",,"=""18.12730""","=""23.78739""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""219.193""","=""0.001""","=""219.193+""","=""3""","=""""",,"=""20.01535""","=""25.67175""","=""5s2.5p2.(3P).5d""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""219.481""","=""0.001""","=""219.480+""","=""4""","=""""",,"=""19.79318""","=""25.44218""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""220.925""","=""0.001""","=""220.924+""","=""7""","=""""",,"=""23.25285""","=""28.86493""","=""5s2.5p2.(1D).6s""","=""2D""","=""3/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""221.277""","=""0.001""","=""221.281+""","=""3""","=""""",,"=""23.60279""","=""29.20580""","=""5s2.5p2.(1S).5d""","=""2D""","=""3/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""221.382""","=""0.001""","=""221.381+""","=""9""","=""""",,"=""16.73546""","=""22.33594""","=""5s2.5p2.(3P).5d""","=""4F""","=""3/2""","=""5s2.5p2.(3P).4f""","=""4G*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""221.991""","=""0.001""","=""221.989+""","=""3""","=""""",,"=""18.68904""","=""24.27420""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(3P).4f""","=""4D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""222.103""","=""0.001""","=""222.102+""","=""12""","=""""",,"=""20.28341""","=""25.86572""","=""5s2.5p2.(3P).5d""","=""2D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""223.060""","=""0.001""","=""223.060+""","=""8""","=""""",,"=""17.97910""","=""23.53742""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(3P).4f""","=""2G*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""224.082""","=""0.001""","=""224.082+""","=""10""","=""""",,"=""20.01535""","=""25.54833""","=""5s2.5p2.(3P).5d""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""224.104""","=""0.001""","=""224.103+""","=""9""","=""""",,"=""19.32466""","=""24.85712""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""224.285""","=""0.001""","=""224.286+""","=""8""","=""""",,"=""18.12730""","=""23.65526""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""224.520""","=""0.001""","=""224.523+""","=""10*""","=""""",,"=""23.34283""","=""28.86493""","=""5s2.5p2.(1D).5d""","=""2S""","=""1/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""224.520""","=""0.001""","=""224.518+""","=""10*""","=""""",,"=""19.91993""","=""25.44218""","=""5s2.5p2.(1D).5d""","=""2G""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""224.734""","=""0.001""","=""224.733+""","=""1""","=""""",,"=""19.79318""","=""25.31013""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""227.483""","=""0.001""","=""227.483+""","=""5""","=""""",,"=""21.83637""","=""27.28664""","=""5s2.5p2.(1D).5d""","=""2D""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""228.046""","=""0.001""","=""228.045+""","=""1""","=""""",,"=""18.10059""","=""23.53742""","=""5s2.5p2.(3P).5d""","=""4F""","=""9/2""","=""5s2.5p2.(3P).4f""","=""2G*""","=""7/2""",10,8,,"=""""","=""L11502""",
"=""228.192""","=""0.001""","=""228.193+""","=""7""","=""""",,"=""19.49094""","=""24.92425""","=""5s2.5p2.(3P).6s""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""228.466""","=""0.001""","=""228.465+""","=""9""","=""""",,"=""20.01535""","=""25.44218""","=""5s2.5p2.(3P).5d""","=""4P""","=""3/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""228.784""","=""0.001""","=""228.784+""","=""5""","=""""",,"=""17.97910""","=""23.39837""","=""5s2.5p2.(1D).5d""","=""2F""","=""7/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""228.862""","=""0.001""","=""228.862+""","=""9""","=""""",,"=""19.49094""","=""24.90835""","=""5s2.5p2.(3P).6s""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""228.961""","=""0.001""","=""228.962+""","=""12""","=""""",,"=""21.82641""","=""27.24147""","=""5s2.5p2.(3P).5d""","=""2F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""229.067""","=""0.001""","=""229.066+""","=""9""","=""""",,"=""16.92333""","=""22.33594""","=""5s2.5p2.(3P).5d""","=""4F""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4G*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""230.690""","=""0.001""","=""230.689+""","=""1""","=""""",,"=""20.58079""","=""25.95531""","=""5s.5p4""","=""2P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""230.729""","=""0.001""","=""230.728+""","=""10""","=""""",,"=""20.49211""","=""25.86572""","=""5s2.5p2.(3P).6s""","=""4P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""230.902""","=""0.001""","=""230.903+""","=""7""","=""""",,"=""19.79318""","=""25.16273""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""231.213""","=""0.001""","=""231.214+""","=""3""","=""""",,"=""20.26684""","=""25.62916""","=""5s2.5p2.(1D).5d""","=""2G""","=""9/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""7/2""",10,8,,"=""""","=""L11502""",
"=""231.219""","=""0.001""","=""231.220+""","=""13""","=""""",,"=""21.43590""","=""26.79807""","=""5s2.5p2.(1D).5d""","=""2P""","=""1/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""231.511""","=""0.001""","=""231.510+""","=""2""","=""""",,"=""20.19287""","=""25.54833""","=""5s2.5p2.(3P).5d""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""231.627""","=""0.001""","=""231.625+""","=""1""","=""""",,"=""18.43459""","=""23.78739""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""231.893""","=""0.001""","=""231.893+""","=""1""","=""""",,"=""18.68904""","=""24.03565""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2S*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""232.131""","=""0.001""","=""232.131+""","=""1""","=""""",,"=""19.32466""","=""24.66580""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""232.776""","=""0.001""","=""232.776+""","=""5""","=""""",,"=""21.82641""","=""27.15275""","=""5s2.5p2.(3P).5d""","=""2F""","=""5/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""233.212""","=""0.001""","=""233.212+""","=""0""","=""""",,"=""21.83637""","=""27.15275""","=""5s2.5p2.(1D).5d""","=""2D""","=""3/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",4,6,,"=""""","=""L6570""",
"=""233.901""","=""0.001""","=""233.901+""","=""6""","=""""",,"=""20.26684""","=""25.56755""","=""5s2.5p2.(1D).5d""","=""2G""","=""9/2""","=""5s2.5p2.(1D).4f""","=""2G*""","=""9/2""",10,10,,"=""""","=""L11502""",
"=""234.164""","=""0.001""","=""234.163+""","=""11""","=""""",,"=""20.01535""","=""25.31013""","=""5s2.5p2.(3P).5d""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""234.600""","=""0.001""","=""234.600+""","=""6""","=""""",,"=""20.58079""","=""25.86572""","=""5s.5p4""","=""2P""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""235.216""","=""0.001""","=""235.216+""","=""6""","=""""",,"=""18.12730""","=""23.39837""","=""5s2.5p2.(3P).5d""","=""4D""","=""3/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""235.616""","=""0.001""","=""235.615+""","=""7""","=""""",,"=""23.60279""","=""28.86493""","=""5s2.5p2.(1S).5d""","=""2D""","=""3/2""","=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L11502""",
"=""236.485""","=""0.001""","=""236.485+""","=""4""","=""""",,"=""19.91993""","=""25.16273""","=""5s2.5p2.(1D).5d""","=""2G""","=""7/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""236.627""","=""0.001""","=""236.626+""","=""4""","=""""",,"=""18.10059""","=""23.34025""","=""5s2.5p2.(3P).5d""","=""4F""","=""9/2""","=""5s2.5p2.(3P).4f""","=""4G*""","=""9/2""",10,10,,"=""""","=""L11502""",
"=""237.010""","=""0.001""","=""237.012+""","=""1""","=""""",,"=""19.49094""","=""24.72208""","=""5s2.5p2.(3P).6s""","=""4P""","=""1/2""","=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""237.319""","=""0.001""","=""237.319+""","=""6""","=""""",,"=""20.73095""","=""25.95531""","=""5s2.5p2.(3P).6s""","=""2P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""237.358""","=""0.001""","=""237.358+""","=""3""","=""""",,"=""22.06312""","=""27.28664""","=""5s.5p4""","=""2P""","=""1/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""237.487""","=""0.001""","=""237.487+""","=""3""","=""""",,"=""18.43459""","=""23.65526""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""238.510""","=""0.001""","=""238.509+""","=""2""","=""""",,"=""22.63592""","=""27.83423""","=""5s2.5p2.(1D).5d""","=""2P""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""239.269""","=""0.001""","=""239.269+""","=""4""","=""""",,"=""22.05968""","=""27.24147""","=""5s2.5p2.(3P).5d""","=""2F""","=""7/2""","=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""",8,8,,"=""""","=""L11502""",
"=""239.504""","=""0.001""","=""239.500+""","=""5""","=""""",,"=""20.26684""","=""25.44363""","=""5s2.5p2.(1D).5d""","=""2G""","=""9/2""","=""5s2.5p2.(1D).4f""","=""2F*""","=""7/2""",10,8,,"=""""","=""L11502""",
"=""241.634""","=""0.001""","=""241.635+""","=""9""","=""""",,"=""19.79318""","=""24.92425""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""",6,4,,"=""""","=""L11502""",
"=""242.286""","=""0.001""","=""242.286+""","=""9""","=""""",,"=""20.19287""","=""25.31013""","=""5s2.5p2.(3P).5d""","=""4P""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""242.971""","=""0.001""","=""242.971+""","=""10""","=""""",,"=""18.43459""","=""23.53742""","=""5s2.5p2.(3P).5d""","=""4D""","=""5/2""","=""5s2.5p2.(3P).4f""","=""2G*""","=""7/2""",6,8,,"=""""","=""L11502""",
"=""243.181""","=""0.001""","=""243.185+""","=""6""","=""""",,"=""18.68904""","=""23.78739""","=""5s.5p4""","=""2S""","=""1/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""243.433""","=""0.001""","=""243.437+""","=""9""","=""""",,"=""22.05968""","=""27.15275""","=""5s2.5p2.(3P).5d""","=""2F""","=""7/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""",8,6,,"=""""","=""L11502""",
"=""243.882""","=""0.001""","=""243.882+""","=""2""","=""""",,"=""17.99081""","=""23.07459""","=""5s2.5p2.(3P).5d""","=""4D""","=""1/2""","=""5s2.5p2.(3P).6p""","=""4D*""","=""1/2""",2,2,,"=""""","=""L11502""",
"=""244.682""","=""0.001""","=""244.685+""","=""8""","=""""",,"=""21.82641""","=""26.89350""","=""5s2.5p2.(3P).5d""","=""2F""","=""5/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""244.838""","=""0.001""","=""244.838+""","=""9*""","=""""",,"=""21.43590""","=""26.49984""","=""5s2.5p2.(1D).5d""","=""2P""","=""1/2""","=""5s2.5p2.(1D).4f""","=""2D*""","=""3/2""",2,4,,"=""""","=""L11502""",
"=""244.838""","=""0.001""","=""244.838+""","=""9*""","=""""",,"=""19.79318""","=""24.85712""","=""5s2.5p2.(3P).5d""","=""4P""","=""5/2""","=""5s2.5p2.(3P).6p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L11502""",
"=""245.164""","=""0.001""","=""245.167+""","=""8""","=""""",,"=""21.83637""","=""26.89350""","=""5s2.5p2.(1D).5d""","=""2D""","=""3/2""","=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L11502""",
"=""245.211""","=""0.001""","=""245.211+""","=""9""","=""""",,"=""20.49211""","=""25.54833""","=""5s2.5p2.(3P).6s""","=""4P""","=""3/2""","=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L11502""",
"=""246.049""","=""0.001""","=""246.050+""","=""3""","=""""",,"=""19.32466""","=""24.36365""","=""5s2.5p2.(3P).5d""","=""4D""","=""7/2""","=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""",8,6,,"=""""","=""L11502""",
