obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""366.2310""","=""0.0005""","=""366.2310""","=""0.0005""","=""100""","=""""",,"=""2.2712989""","=""5.656708""","=""5s.4d""","=""3D""","=""3""","=""5s.19f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""366.5871""","=""0.0005""","=""366.5871""","=""0.0005""","=""110""","=""""",,"=""2.2588413""","=""5.640962""","=""5s.4d""","=""3D""","=""2""","=""5s.16f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""366.5951""","=""0.0005""","=""366.5951""","=""0.0005""","=""90""","=""""",,"=""2.2514340""","=""5.633481""","=""5s.4d""","=""3D""","=""1""","=""5s.15f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""366.7037""","=""0.0005""","=""366.7038""","=""0.0005""","=""120""","=""""",,"=""2.2712989""","=""5.652344""","=""5s.4d""","=""3D""","=""3""","=""5s.18f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""367.2673""","=""0.0005""","=""367.2672""","=""0.0005""","=""120""","=""""",,"=""2.2712989""","=""5.647157""","=""5s.4d""","=""3D""","=""3""","=""5s.17f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""367.3997""","=""0.0005""","=""367.3997""","=""0.0005""","=""120""","=""""",,"=""2.2588413""","=""5.633482""","=""5s.4d""","=""3D""","=""2""","=""5s.15f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""367.5905""","=""0.0005""","=""367.5906""","=""0.0005""","=""80""","=""""",,"=""2.2514340""","=""5.624322""","=""5s.4d""","=""3D""","=""1""","=""5s.14f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""367.9415""","=""0.0005""","=""367.9416""","=""0.0005""","=""140""","=""""",,"=""2.2712989""","=""5.640970""","=""5s.4d""","=""3D""","=""3""","=""5s.16f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""368.3968""","=""0.0005""","=""368.3968""","=""0.0005""","=""130""","=""""",,"=""2.2588413""","=""5.624349""","=""5s.4d""","=""3D""","=""2""","=""5s.14f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""368.7608""","=""0.0005""","=""368.7608""","=""0.0005""","=""140""","=""""",,"=""2.2712989""","=""5.633484""","=""5s.4d""","=""3D""","=""3""","=""5s.15f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""368.8311""","=""0.0005""","=""368.8311""","=""0.0005""","=""90""","=""""",,"=""2.2514340""","=""5.612978""","=""5s.4d""","=""3D""","=""1""","=""5s.13f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""369.6461""","=""0.0005""","=""369.6461""","=""0.0005""","=""150""","=""""",,"=""2.2588413""","=""5.612974""","=""5s.4d""","=""3D""","=""2""","=""5s.13f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""369.7665""","=""0.0005""","=""369.7666""","=""0.0005""","=""150""","=""""",,"=""2.2712989""","=""5.624339""","=""5s.4d""","=""3D""","=""3""","=""5s.14f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""370.4132""","=""0.0005""","=""370.4132""","=""0.0006""","=""100""","=""""",,"=""2.2514340""","=""5.598621""","=""5s.4d""","=""3D""","=""1""","=""5s.12f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""370.6955""","=""0.00017""","=""370.69557""","=""0.00015""","=""250h""","=""""",,"=""1.8471842""","=""5.1918208""","=""5s.5p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""3""",5,7,,"=""""","=""L7362""",
"=""370.7729""","=""0.0005""","=""370.77238""","=""0.00015""","=""180""","=""""",,"=""1.8471842""","=""5.1911279""","=""5s.5p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""2""",5,5,,"=""""","=""L4447""",
"=""371.0228""","=""0.0005""","=""371.0228""","=""0.0006""","=""150""","=""""",,"=""2.2712989""","=""5.612985""","=""5s.4d""","=""3D""","=""3""","=""5s.13f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""371.2335""","=""0.0005""","=""371.2335""","=""0.0006""","=""140""","=""""",,"=""2.2588413""","=""5.598632""","=""5s.4d""","=""3D""","=""2""","=""5s.12f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""372.4687""","=""0.0005""","=""372.4687""","=""0.0006""","=""100""","=""""",,"=""2.2514340""","=""5.580148""","=""5s.4d""","=""3D""","=""1""","=""5s.11f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""372.6224""","=""0.0005""","=""372.6224""","=""0.0006""","=""190""","=""""",,"=""2.2712989""","=""5.598640""","=""5s.4d""","=""3D""","=""3""","=""5s.12f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""373.2987""","=""0.0005""","=""373.2987""","=""0.0006""","=""180""","=""""",,"=""2.2588413""","=""5.580154""","=""5s.4d""","=""3D""","=""2""","=""5s.11f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""374.7023""","=""0.0005""","=""374.7024""","=""0.0006""","=""200""","=""""",,"=""2.2712989""","=""5.580170""","=""5s.4d""","=""3D""","=""3""","=""5s.11f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""375.2136""","=""0.0005""","=""375.2135""","=""0.0006""","=""140""","=""""",,"=""2.2514340""","=""5.555798""","=""5s.4d""","=""3D""","=""1""","=""5s.10f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""376.0561""","=""0.0005""","=""376.0561""","=""0.0006""","=""190""","=""""",,"=""2.2588413""","=""5.555801""","=""5s.4d""","=""3D""","=""2""","=""5s.10f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""377.4802""","=""0.0005""","=""377.4802""","=""0.0006""","=""220""","=""""",,"=""2.2712989""","=""5.555821""","=""5s.4d""","=""3D""","=""3""","=""5s.10f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""378.1601""","=""0.0006""","=""378.1595""","=""0.0003""","=""70""","=""""",,"=""1.77514463""","=""5.0537660""","=""5s.5p""","=""3P*""","=""0""","=""5s.8s""","=""3S""","=""1""",1,3,,"=""""","=""L7362""",
"=""378.9994""","=""0.0005""","=""378.9999""","=""0.0004""","=""190""","=""""",,"=""2.2514340""","=""5.522786""","=""5s.4d""","=""3D""","=""1""","=""5s.9f""","=""3F*""","=""2""",3,5,,"=""""","=""L4447""",
"=""379.8580""","=""0.0005""","=""379.8576""","=""0.0004""","=""240""","=""""",,"=""2.2588413""","=""5.522807""","=""5s.4d""","=""3D""","=""2""","=""5s.9f""","=""3F*""","=""3""",5,7,,"=""""","=""L4447""",
"=""379.8604""","=""0.0005""","=""379.8600""","=""0.0004""","=""100""","=""""",,"=""2.2588413""","=""5.522786""","=""5s.4d""","=""3D""","=""2""","=""5s.9f""","=""3F*""","=""2""",5,5,,"=""""","=""L4447""",
"=""380.8505""","=""0.0006""","=""380.8503""","=""0.0003""","=""200""","=""""",,"=""1.7983082""","=""5.0537660""","=""5s.5p""","=""3P*""","=""1""","=""5s.8s""","=""3S""","=""1""",3,3,,"=""""","=""L7362""",
"=""381.3102""","=""0.0005""","=""381.3102""","=""0.0004""","=""200""","=""""",,"=""2.2712989""","=""5.522830""","=""5s.4d""","=""3D""","=""3""","=""5s.9f""","=""3F*""","=""4""",7,9,,"=""""","=""L4447""",
"=""381.3126""","=""0.0005""","=""381.3129""","=""0.0004""","=""80""","=""""",,"=""2.2712989""","=""5.522807""","=""5s.4d""","=""3D""","=""3""","=""5s.9f""","=""3F*""","=""3""",7,7,,"=""""","=""L4447""",
